case_id,dimension,time_s,dt_s,rk_stage,T_K,Cmax_kg_kg,r_m,z_m,R_m,rho,cp,k,D
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,82800.0,0.029296875,accepted_state,323.14893442474835,0.24517405378201687,0.0,0.0,0.02,681.3822788840981,1988.7168236522132,0.28482178106280737,2.5639201839067657e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,86400.0,0.029296875,accepted_state,323.14893442475517,0.23781475703892005,0.0,0.0,0.02,680.4402889009817,1975.653108882775,0.28300737623371874,2.4223522811482477e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,90000.0,0.029296875,accepted_state,323.148934424762,0.2311840558385078,0.0,0.0,0.02,679.591559147329,1963.748999408033,0.28135402769556017,2.2943903184099274e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,93600.0,0.029296875,accepted_state,323.1489344247688,0.22517610347487862,0.0,0.0,0.02,678.8225412447845,1952.8516450491643,0.2798405062568284,2.1782728880158138e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,97200.0,0.029296875,accepted_state,323.14893442477563,0.21970445172795025,0.0,0.0,0.02,678.1221698211776,1942.8336361124861,0.2784491161267342,2.072513374926229e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,100800.0,0.029296875,accepted_state,323.14893442478245,0.21469787851258548,0.0,0.0,0.02,677.4813284496109,1933.5880641610488,0.2771650089112567,1.975851855874495e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,104400.0,0.029296875,accepted_state,323.1489344247893,0.21009722345129098,0.0,0.0,0.02,676.8924446017652,1925.0246444854106,0.2759756450674181,1.887215842318265e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,108000.0,0.029296875,accepted_state,323.1489344247961,0.20585296629391994,0.0,0.0,0.02,676.3491796856217,1917.0666586417674,0.274870369255801,1.8056883223403214e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,111600.0,0.029296875,accepted_state,323.1489344248029,0.20192335709825157,0.0,0.0,0.02,675.8461897085762,1909.6485306306058,0.27384007369869523,1.7304817418563044e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,115200.0,0.029296875,accepted_state,323.14893442480974,0.19827295968411773,0.0,0.0,0.02,675.3789388395671,1902.7138940352543,0.27287692972711863,1.6609167842213134e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,118800.0,0.029296875,accepted_state,323.1489344248166,0.19487150730365288,0.0,0.0,0.02,674.9435529348675,1896.214041195059,0.27197417238820265,1.5964050149994364e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,122400.0,0.029296875,accepted_state,323.14893442482344,0.19169299621367336,0.0,0.0,0.02,674.5367035153502,1890.1066711871244,0.27112592655376727,1.5364346390909486e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,126000.0,0.029296875,accepted_state,323.14893442483026,0.18871496205714536,0.0,0.0,0.02,674.1555151433146,1884.354872840852,0.27032706567234055,1.4805587673635856e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,129600.0,0.029296875,accepted_state,323.1489344248371,0.1859178978718507,0.0,0.0,0.02,673.7974909275969,1878.9262937090357,0.26957309634847715,1.4283857115747442e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,133200.0,0.029296875,accepted_state,323.1489344248439,0.18328478268918003,0.0,0.0,0.02,673.460452184215,1873.7924570431323,0.26886006347821284,1.379570923727122e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,136800.0,0.029296875,accepted_state,323.1489344248507,0.18080069714244468,0.0,0.0,0.02,673.1424892342329,1868.928197263805,0.2681844718421951,1.333810273356704e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,140400.0,0.029296875,accepted_state,323.14893442485754,0.1784525080283345,0.0,0.0,0.02,672.8419210276268,1864.3111908535086,0.2675432209518762,1.290834417511715e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,144000.0,0.029296875,accepted_state,323.14893442486425,0.17622860789014358,0.0,0.0,0.02,672.5572618099384,1859.9215645267363,0.2669335506287134,1.2504040666486212e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,147600.0,0.029296875,accepted_state,323.1489344248687,0.17411869879546832,0.0,0.0,0.02,672.28719344582,1855.7415663281147,0.2663529953233493,1.212305988046037e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,151200.0,0.029296875,accepted_state,323.1489344248737,0.17211361183438972,0.0,0.0,0.02,672.0305423148019,1851.755288245407,0.26579934558963986,1.1763496187731974e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,154800.0,0.029296875,accepted_state,323.14893442487755,0.17020515566160122,0.0,0.0,0.02,671.7862599246849,1847.9484312106433,0.2652706154459227,1.1423641844534262e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,158400.0,0.029296875,accepted_state,323.14893442488176,0.1683859887880897,0.0,0.0,0.02,671.5534065648754,1844.308105151175,0.26476501460432983,1.1101962393661271e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,162000.0,0.029296875,accepted_state,323.14893442488557,0.166649511398338,0.0,0.0,0.02,671.3311374589873,1840.8226581600763,0.264280924744455,1.079707558875808e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,165600.0,0.029296875,accepted_state,323.1489344248901,0.1649897733032066,0.0,0.0,0.02,671.1186909828104,1837.4815299688355,0.26381687916233826,1.0507733275841264e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,169200.0,0.029296875,accepted_state,323.14893442489375,0.16340139529269018,0.0,0.0,0.02,670.9153785974644,1834.2751257903785,0.2633715452486637,1.023280576594992e-09
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,172800.0,0.029296875,accepted_state,323.1489344248972,0.16187950166889464,0.0,0.0,0.02,670.7205762136185,1831.1947073082208,0.262943709348364,9.971268313733212e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,176400.0,0.029296875,accepted_state,323.1489344249013,0.16041966214902578,0.0,0.0,0.02,670.5337167550753,1828.2322981557409,0.2625322636327418,9.722189382429406e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,180000.0,0.029296875,accepted_state,323.14893442490495,0.15901784165488236,0.0,0.0,0.02,670.3542837318249,1825.3806016881908,0.2621361946789154,9.484720429223333e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,183600.0,0.029296875,accepted_state,323.1489344249086,0.1576703567673683,0.0,0.0,0.02,670.1818056662231,1822.6329292218422,0.26175457350303366,9.258086988743042e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,187200.0,0.029296875,accepted_state,323.1489344249126,0.15637383783574743,0.0,0.0,0.02,670.0158512429757,1819.983137217409,0.26138654683575124,9.041580868387412e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,190800.0,0.029296875,accepted_state,323.1489344249162,0.15512519590251564,0.0,0.0,0.02,669.856025075522,1817.4255721326167,0.26103132946286345,8.834553298797217e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,194400.0,0.029296875,accepted_state,323.14893442491973,0.15392159374391723,0.0,0.0,0.02,669.7019639992214,1814.955021871977,0.260688197482219,8.636408907242797e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,198000.0,0.029296875,accepted_state,323.14893442492354,0.1527604204400402,0.0,0.0,0.02,669.5533338163251,1812.5666729296674,0.2603564823513427,8.446600402012638e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,201600.0,0.029296875,accepted_state,323.14893442492695,0.1516392689818399,0.0,0.0,0.02,669.4098264296755,1810.256072460183,0.26003556561946983,8.264623872783386e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,205200.0,0.029296875,accepted_state,323.14893442493053,0.15055591649945438,0.0,0.0,0.02,669.2711573119302,1808.019094626682,0.25972487425370583,8.090014626053847e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,208800.0,0.029296875,accepted_state,323.14893442493394,0.1495083067599854,0.0,0.0,0.02,669.1370632652781,1805.851910673256,0.2594238764823966,7.922343486545866e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,212400.0,0.029296875,accepted_state,323.14893442493747,0.14849453463586215,0.0,0.0,0.02,669.0073004333904,1803.7509622477507,0.25913207808996536,7.761213505401666e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,216000.0,0.029296875,accepted_state,323.1489344249409,0.14751283228904405,0.0,0.0,0.02,668.8816425329976,1801.7129375692803,0.2588490191068445,7.606257024359924e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,219600.0,0.029296875,accepted_state,323.1489344249444,0.14656155685339065,0.0,0.0,0.02,668.759879277234,1799.734750091705,0.25857427084607015,7.457133052181682e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,223200.0,0.029296875,accepted_state,323.14893442494787,0.14563917942842697,0.0,0.0,0.02,668.6418149668386,1797.8135193621583,0.2583074332447442,7.313524915559737e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,226800.0,0.029296875,accepted_state,323.14893442495134,0.14474427522401923,0.0,0.0,0.02,668.5272672286744,1795.9465538147529,0.2580481324742712,7.17513815185932e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,230400.0,0.029296875,accepted_state,323.14893442495475,0.14387551471747173,0.0,0.0,0.02,668.4160658838364,1794.1313352740394,0.257796018788061,7.041698615353143e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,234000.0,0.029296875,accepted_state,323.14893442495816,0.143031655703357,0.0,0.0,0.02,668.3080519300297,1792.365504972458,0.25755076457950804,6.912950772330223e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,237600.0,0.029296875,accepted_state,323.14893442496157,0.14221153613228157,0.0,0.0,0.02,668.203076624932,1790.6468509112144,0.25731206262655754,6.788656163620407e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,241200.0,0.029296875,accepted_state,323.148934424965,0.1414140676484278,0.0,0.0,0.02,668.1010006589987,1788.9732964157508,0.25707962450218763,6.668592015808012e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,244800.0,0.029296875,accepted_state,323.1489344249685,0.14063822974725304,0.0,0.0,0.02,668.0016934076484,1787.3428897554545,0.256853179132702,6.552549984738133e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,248400.0,0.029296875,accepted_state,323.1489344249719,0.13988306448473703,0.0,0.0,0.02,667.9050322540463,1785.753794713357,0.2566324714879662,6.440335016946294e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,252000.0,0.029296875,accepted_state,323.1489344249753,0.139147671678161,0.0,0.0,0.02,667.8109019748047,1784.2042820055103,0.2564172613896542,6.331764316393714e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,255600.0,0.029296875,accepted_state,323.14893442497873,0.13843120454562363,0.0,0.0,0.02,667.7191941818398,1782.6927214613675,0.2562073224251899,6.22666640537805e-10
q23_1d_adaptive_nr160_nz1_dt0.25_m94a220bc5006,1,259200.0,0.029296875,accepted_state,323.14893442498214,0.13773286573811844,0.0,0.0,0.02,667.6298068144791,1781.217574887418,0.25600244095658586,6.124880269839876e-10
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,3600.0,0.25,accepted_state,313.5305682272862,2.5255514342741328,0.0,0.0,0.02,973.270583587089,3409.9511886277987,0.4822154428649721,9.330568642380368e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,7200.0,0.25,accepted_state,321.59980562718664,2.1709826785910993,0.0,0.0,0.02,927.8857828596607,3323.175986967033,0.470163331523199,1.233325927324475e-08
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,10800.0,0.25,accepted_state,322.99942842191103,1.766393883535837,0.0,0.0,0.02,876.0984170925872,3196.98682429741,0.4526370589301958,1.2387615725634554e-08
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,14400.0,0.25,accepted_state,323.149363022466,1.4538117985380294,0.0,0.0,0.02,836.0879102128678,3071.0000633177747,0.4351388976830243,1.1792371594655128e-08
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,18000.0,0.25,accepted_state,323.148567204093,1.210025503209512,0.0,0.0,0.02,804.8832644108176,2948.005236579107,0.4180562828582093,1.1079113207275302e-08
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,21600.0,0.25,accepted_state,323.148918494349,1.0171367764593633,0.0,0.0,0.02,780.1935073867985,2829.621973517115,0.4016141629884882,1.0324804531241274e-08
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,25200.0,0.25,accepted_state,323.1489338470999,0.8639235732572268,0.0,0.0,0.02,760.582217376925,2718.128656316734,0.3861289800439908,9.545680415014624e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,28800.0,0.25,accepted_state,323.148934408356,0.7420920992617832,0.0,0.0,0.02,744.9877887055083,2615.4745374487447,0.3718714635345478,8.7633165395955e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,32400.0,0.25,accepted_state,323.148934425727,0.6451169309587774,0.0,0.0,0.02,732.5749671627235,2522.8963333168945,0.3590133796273465,7.999829334961972e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,36000.0,0.25,accepted_state,323.14893442612737,0.5677872812497154,0.0,0.0,0.02,722.6767719999635,2440.865291534271,0.34762017937975986,7.274811009084076e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,39600.0,0.25,accepted_state,323.14893442612924,0.5059331874866846,0.0,0.0,0.02,714.7594479982956,2369.186330752013,0.3376647681600018,6.602990573125657e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,43200.0,0.25,accepted_state,323.1489344261308,0.456226124864918,0.0,0.0,0.02,708.3969439827094,2307.1709134432704,0.32905151575600977,5.9931382204634935e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,46800.0,0.25,accepted_state,323.1489344261319,0.41602387796639984,0.0,0.0,0.02,703.2510563796992,2253.8291923090574,0.32164294337625793,5.448277409575718e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,50400.0,0.25,accepted_state,323.1489344261321,0.3832449855334016,0.0,0.0,0.02,699.0553581482754,2208.0423506939705,0.315283659818607,4.966843407759284e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,54000.0,0.25,accepted_state,323.1489344261323,0.3562639769504602,0.0,0.0,0.02,695.6017890496589,2168.6936005836737,0.30981855563662136,4.5442369744825116e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,57600.0,0.25,accepted_state,323.1489344261328,0.33382231322085604,0.0,0.0,0.02,692.7292560922696,2134.7522641653622,0.30510448113407806,4.174295649530643e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,61200.0,0.25,accepted_state,323.1489344261332,0.314952341572937,0.0,0.0,0.02,690.3138997213359,2105.316226527864,0.3010161425733144,3.850413597238297e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,64800.0,0.25,accepted_state,323.1489344261335,0.29891307472065815,0.0,0.0,0.02,688.2608735642442,2079.623481626437,0.2974477057814495,3.566246997227282e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,68400.0,0.25,accepted_state,323.1489344261338,0.2851373055256909,0.0,0.0,0.02,686.4975751072884,2057.0446049336124,0.29431175068522397,3.3160725982640557e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,72000.0,0.25,accepted_state,323.14893442613396,0.2731894468870456,0.0,0.0,0.02,684.9682492015419,2037.0660713615453,0.2915369543557702,3.094912371666717e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,75600.0,0.25,accepted_state,323.14893442613555,0.26273293874782905,0.0,0.0,0.02,683.6298161597222,2019.2710614858001,0.28906542520636114,2.89852602135625e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,79200.0,0.25,accepted_state,323.1489344261357,0.2535056291806545,0.0,0.0,0.02,682.4487205351238,2003.32132963107,0.28685018467098194,2.7233416074634678e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,82800.0,0.25,accepted_state,323.14893442613584,0.24530144094359577,0.0,0.0,0.02,681.3985844407803,1988.9415930596972,0.2848529990360691,2.5663651626259085e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,86400.0,0.25,accepted_state,323.14893442613595,0.23795680510884126,0.0,0.0,0.02,680.4584710539317,1975.90673284481,0.28304260178400137,2.4250900296397487e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,90000.0,0.25,accepted_state,323.14893442613607,0.23134062687055845,0.0,0.0,0.02,679.6116002394315,1964.0315695799623,0.28139327355277255,2.2974149156974153e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,93600.0,0.25,accepted_state,323.1489344261362,0.22534683751927576,0.0,0.0,0.02,678.8443952024672,1953.1628013999257,0.2798837224166564,2.1815735420301605e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,97200.0,0.25,accepted_state,323.1489344261363,0.21988883224262734,0.0,0.0,0.02,678.1457705270564,1943.1726802595822,0.27849620559160865,2.0760758829873764e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,100800.0,0.25,accepted_state,323.14893442613635,0.21489528456367415,0.0,0.0,0.02,677.5065964241503,1933.9540543425305,0.277215840880907,1.9796598027954462e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,104400.0,0.25,accepted_state,323.14893442613646,0.21030697010818586,0.0,0.0,0.02,676.9192921738478,1925.4164723719332,0.27603006560721294,1.8912515444942016e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,108000.0,0.25,accepted_state,323.1489344261365,0.2060743351223058,0.0,0.0,0.02,676.3775148956552,1917.4831098511459,0.274928209701548,1.8099335478193969e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,111600.0,0.25,accepted_state,323.1489344261366,0.2021556186680767,0.0,0.0,0.02,675.8759191895139,1910.0883313997736,0.27390115713885743,1.7349182434401305e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,115200.0,0.25,accepted_state,323.14893442613686,0.1985153898070462,0.0,0.0,0.02,675.4099698953019,1903.1757465371556,0.2729410759079383,1.665526682113472e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,118800.0,0.25,accepted_state,323.1489344261369,0.19512339844007326,0.0,0.0,0.02,674.9757950003294,1896.6966497592252,0.27204120135544796,1.6011710615465398e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,122400.0,0.25,accepted_state,323.148934426137,0.1919536652140317,0.0,0.0,0.02,674.5700691473961,1890.6087613575874,0.2711956612996649,1.5413403930265561e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,126000.0,0.25,accepted_state,323.14893442613703,0.18898375515685412,0.0,0.0,0.02,674.1899206600773,1884.8752048684978,0.2703993340095136,1.4855886998302708e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,129600.0,0.25,accepted_state,323.1489344261371,0.1861941936532023,0.0,0.0,0.02,673.8328567876099,1879.463671767136,0.26964773218988,1.4335252615910876e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,133200.0,0.25,accepted_state,323.14893442613715,0.18356799355718106,0.0,0.0,0.02,673.4967031753192,1874.3457351892162,0.26893690766516887,1.3848065168618208e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,136800.0,0.25,accepted_state,323.1489344261372,0.1810902697300099,0.0,0.0,0.02,673.1795545254413,1869.496282950978,0.2682633726320803,1.3391293141831669e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,140400.0,0.25,accepted_state,323.1489344261372,0.1787479228439643,0.0,0.0,0.02,672.8797341240274,1864.8930466160614,0.26762403425223075,1.2962252638717392e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,144000.0,0.25,accepted_state,323.14893442613726,0.17652937844248448,0.0,0.0,0.02,672.5957604406381,1860.516208322841,0.26701614004483903,1.255855991757254e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,147600.0,0.25,accepted_state,323.1489344261373,0.17442437036902408,0.0,0.0,0.02,672.3263194072351,1856.3480709104306,0.2664372320708931,1.21780913492205e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,151200.0,0.25,accepted_state,323.1489344261373,0.17242376004505883,0.0,0.0,0.02,672.0702412857676,1852.372779842973,0.265885108311524,1.1818949502921985e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,154800.0,0.25,accepted_state,323.1489344261374,0.17051938488614832,0.0,0.0,0.02,671.826481265427,1848.5760877372231,0.2653577899635032,1.1479434314155658e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,158400.0,0.25,accepted_state,323.14893442613834,0.16870393053576171,0.0,0.0,0.02,671.5941031085775,1844.9451541026713,0.26485349362537103,1.1158018482856657e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,162000.0,0.25,accepted_state,323.14893442613834,0.16697082267335195,0.0,0.0,0.02,671.372265302189,1841.4683743229828,0.2643706075448587,1.0853326406863326e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,165600.0,0.25,accepted_state,323.1489344261384,0.1653141349922586,0.0,0.0,0.02,671.1602092790091,1838.135233030383,0.2639076712542199,1.0564116080683755e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,169200.0,0.25,accepted_state,323.1489344261384,0.16372851060084648,0.0,0.0,0.02,670.9572493569084,1834.9361779171572,0.26346335804404963,1.0289263490641903e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,172800.0,0.25,accepted_state,323.14893442613845,0.16220909461921065,0.0,0.0,0.02,670.762764111259,1831.8625107417263,0.26303645982523977,1.0027749119116948e-09
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,176400.0,0.25,accepted_state,323.14893442613845,0.16075147615534097,0.0,0.0,0.02,670.5761889478837,1828.906292859328,0.26262587400824,9.778646236813891e-10
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,180000.0,0.25,accepted_state,323.1489344261385,0.15935163817295783,0.0,0.0,0.02,670.3970096861386,1826.060263069357,0.2622305920929663,9.541110715961665e-10
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,183600.0,0.25,accepted_state,323.1489344261385,0.1580059140264138,0.0,0.0,0.02,670.224756995381,1823.3177659457165,0.2618496897146828,9.314372141426264e-10
q23_1d_adaptive_nr40_nz1_dt0.25_mf63f9f413ef6,1,187200.0,0.25,accepted_state,323.14893442613857,0.15671094965022206,0.0,0.0,0.02,670.0590015552284,1820.6726891213925,0.2614823179335267,9.097726032913605e-10
