case_id,time_s,Cmax_kg_kg,r_m,z_m,R_m,rho,cp,k,D
q4_1d_nr80_nz1_dt0.25_radial_refinement,154800.0,0.16842947070878955,0.0,0.0,0.012,775.158652363791,2159.9231670391086,0.14883006205014965,4.737089815414994e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,158400.0,0.1657162685171079,0.0,0.0,0.012,774.9144641665397,2155.6403920355456,0.14843166437539956,4.600940738030893e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,162000.0,0.16314931135206695,0.0,0.0,0.012,774.683438021686,2151.5700701393193,0.1480530297804018,4.47173977594604e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,165600.0,0.16071674589549576,0.0,0.0,0.012,774.4645071305946,2147.6962337255936,0.1476926729047064,4.3489997017013506e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,169200.0,0.15840796336237098,0.0,0.0,0.012,774.2567167026134,2144.0044716548264,0.14734925317719316,4.232275426414711e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,172800.0,0.1562134418032458,0.0,0.0,0.012,774.0592097622921,2140.481746478547,0.14702155781195783,4.1211597865090125e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,176400.0,0.15412461153475282,0.0,0.0,0.012,773.8712150381277,2137.1162363993485,0.14670848710691614,4.0152797938503056e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,180000.0,0.15213373987970064,0.0,0.0,0.012,773.6920365891731,2133.8971982328276,0.146409041696077,3.914293296049516e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,183600.0,0.15023383209398367,0.0,0.0,0.012,773.5210448884585,2130.814848241808,0.1461223114643542,3.8178859995700015e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,187200.0,0.14841854591540676,0.0,0.0,0.012,773.3576691323866,2127.8602582247304,0.1458474658813703,3.7257688136774343e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,190800.0,0.14668211761905517,0.0,0.0,0.012,773.201390585715,2125.025264661656,0.14558374554992148,3.63767547815457e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,194400.0,0.1450192978274819,0.0,0.0,0.012,773.0517368044734,2122.302389069484,0.14533045479716128,3.5533604420767496e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,198000.0,0.14342529561951817,0.0,0.0,0.012,772.9082766057567,2119.6847680065443,0.14508695516339948,3.47259696484034e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,201600.0,0.1418957297225693,0.0,0.0,0.012,772.7706156750312,2117.1660914063004,0.14485265966570235,3.395175414081547e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,205200.0,0.1404265857707549,0.0,0.0,0.012,772.638392719368,2114.7405481196083,0.14462702773205657,3.32090173816607e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,208800.0,0.13901360113390823,0.0,0.0,0.01199,772.5112241020518,2112.401820435123,0.14440947166838353,3.2495669536183366e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,212400.0,0.13765233892679146,0.0,0.0,0.01199,772.3887105034112,2110.1432076971682,0.14419936815787612,3.180951543073294e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,216000.0,0.13634146510040634,0.0,0.0,0.01199,772.2707318590366,2107.963085013335,0.14399656604775207,3.1149908132360773e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,219600.0,0.13507808576004915,0.0,0.0,0.01199,772.1570277184044,2105.857185534193,0.1438006684217854,3.051539918826051e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,223200.0,0.13385952688290206,0.0,0.0,0.01199,772.0473574194612,2103.8215501786417,0.143611306993362,2.990464028676518e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,226800.0,0.13268331382450377,0.0,0.0,0.01199,771.9414982442054,2101.8525003775967,0.14342813957000897,2.931637499664331e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,230400.0,0.1315471530680768,0.0,0.0,0.01199,771.8392437761269,2099.9466136515034,0.14325084778153518,2.874943128856897e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,234000.0,0.13044891593287028,0.0,0.0,0.01199,771.7404024339584,2098.100701679408,0.1430791350399449,2.82027147541842e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,237600.0,0.1293866240017119,0.0,0.0,0.01199,771.6447961601541,2096.31179057001,0.142912724704187,2.7675202450225174e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,241200.0,0.12835801381353787,0.0,0.0,0.01198,771.5522212432184,2094.5763900469897,0.1427512920973944,2.7165728439357375e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,244800.0,0.12736059039231484,0.0,0.0,0.01198,771.4624531353084,2092.8905814848354,0.14259447269626377,2.667301370598157e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,248400.0,0.12639405417299385,0.0,0.0,0.01198,771.3754648755695,2091.2541290192225,0.14244224455992768,2.619686320968271e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,252000.0,0.12545690261141826,0.0,0.0,0.01198,771.2911212350276,2089.664744148518,0.1422943948045133,2.5736484922826414e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,255600.0,0.12454773065912855,0.0,0.0,0.01198,771.2092957593215,2088.120280372781,0.14215072375560753,2.529113519123493e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,259200.0,0.12366522295297261,0.0,0.0,0.01198,771.1298700657676,2086.6187223007246,0.14201104393495112,2.4860115179967417e-10
q4_2d_nr40_nz125_dt0.125_half_steps,1800.0,2.55,0.0,0.0005,0.01873,989.5,3394.366197183099,0.26366197183098594,1.1896701058533615e-09
q4_2d_nr40_nz125_dt0.25,3600.0,2.5499999720440076,0.0,0.0,0.01794,989.4999974839607,3394.3661924137764,0.26366197138732805,1.646991920256878e-09
q4_2d_nr40_nz125_dt0.25,7200.0,2.5452039323332403,0.0,0.0,0.01625,989.0683539099916,3393.5468759945215,0.26358575590646716,2.3341131551972437e-09
q4_2d_nr40_nz125_dt0.25,10800.0,2.4545125398960708,0.0,0.0,0.01552,980.9061285906464,3377.6256490113415,0.26210471153593873,2.4724774893507822e-09
q4_2d_nr40_nz125_dt0.25,14400.0,2.241958508224735,0.0,0.0,0.014770000000000002,961.7762657402261,3336.8206303240695,0.25830889584409944,2.4599278736838146e-09
q4_2d_nr40_nz125_dt0.25,18000.0,1.9801735645461023,0.0,0.0,0.01424,938.2156208091492,3278.5655085402864,0.2528898147479336,2.4168941550280244e-09
q4_2d_nr40_nz125_dt0.25,21600.0,1.7199470908086025,0.0,0.0,0.013740000000000002,914.7952381727742,3209.5434476408013,0.24646915792007454,2.3621551829203803e-09
q4_2d_nr40_nz125_dt0.25,25200.0,1.4830263021449805,0.0,0.0,0.01337,893.4723671930483,3134.121133496368,0.23945312869733656,2.2972431863723942e-09
q4_2d_nr40_nz125_dt0.25,28800.0,1.2770306572123464,0.0,0.0,0.01311,874.9327591491112,3055.787855473085,0.23216631213703118,2.2234919203431782e-09
q4_2d_nr40_nz125_dt0.25,32400.0,1.1032162285267766,0.0,0.0,0.01291,859.2894605674098,2977.7560809779443,0.22490754241655292,2.142699921062874e-09
q4_2d_nr40_nz125_dt0.25,36000.0,0.9581086792849233,0.0,0.0,0.01273,846.2297811356431,2902.0017005464924,0.21786062330665043,2.0562459891577034e-09
q4_2d_nr40_nz125_dt0.25,39600.0,0.8376330485138251,0.0,0.0,0.0126,835.3869743662442,2830.0166881854893,0.21116434308702228,1.9656968368373026e-09
q4_2d_nr40_nz125_dt0.25,43200.0,0.7378364271408616,0.0,0.0,0.01248,826.4052784426775,2762.8294778368518,0.20491437003133503,1.872743898166175e-09
q4_2d_nr40_nz125_dt0.25,46800.0,0.655323628509933,0.0,0.0,0.0124,818.9791265658939,2701.1603272193015,0.19917770485760944,1.7792817757658677e-09
q4_2d_nr40_nz125_dt0.25,50400.0,0.5869675727136026,0.0,0.0,0.01233,812.8270815442243,2645.214913671077,0.1939734803414955,1.6869081836878628e-09
q4_2d_nr40_nz125_dt0.25,54000.0,0.5300814372399144,0.0,0.0,0.01226,807.7073293515923,2594.8460338958525,0.18928800315310257,1.5968741945321624e-09
q4_2d_nr40_nz125_dt0.25,57600.0,0.4825100226940493,0.0,0.0,0.01221,803.4259020424645,2549.756853519969,0.18509366079255526,1.5102121260539678e-09
q4_2d_nr40_nz125_dt0.25,61200.0,0.44256921164590174,0.0,0.0,0.01218,799.8312290481311,2509.603572124658,0.1813584718255496,1.4278056958568131e-09
q4_2d_nr40_nz125_dt0.25,64800.0,0.40881338342176593,0.0,0.0,0.01214,796.793204507959,2473.892975961075,0.17803655590335582,1.3500852020349364e-09
q4_2d_nr40_nz125_dt0.25,68400.0,0.38006923693845374,0.0,0.0,0.01212,794.2062313244609,2442.1071476315483,0.17507973466339985,1.2771984882764025e-09
q4_2d_nr40_nz125_dt0.25,72000.0,0.355438442055746,0.0,0.0,0.0121,791.9894597850172,2413.7973859298468,0.1724462684585904,1.2092143572501743e-09
q4_2d_nr40_nz125_dt0.25,75600.0,0.33416784542012445,0.0,0.0,0.01208,790.0751060878112,2388.508606784049,0.17009382388688826,1.1459642477625748e-09
q4_2d_nr40_nz125_dt0.25,79200.0,0.31566260315360184,0.0,0.0,0.01206,788.4096342838242,2365.842431907301,0.16798534250300473,1.0872124577454682e-09
q4_2d_nr40_nz125_dt0.25,82800.0,0.2994690304854914,0.0,0.0,0.012050000000000002,786.9522127436942,2345.4780763826716,0.16609098384955084,1.0327507031205312e-09
q4_2d_nr40_nz125_dt0.25,86400.0,0.2852083012805457,0.0,0.0,0.01204,785.6687471152491,2327.119426588048,0.1643832024733068,9.82294686949013e-10
q4_2d_nr40_nz125_dt0.25,90000.0,0.27256994656901645,0.0,0.0,0.01203,784.5312951912115,2310.505441530638,0.16283771549122214,9.355356271051318e-10
q4_2d_nr40_nz125_dt0.25,93600.0,0.26130754319800054,0.0,0.0,0.01203,783.51767888782,2295.419692370386,0.1614343899879429,8.921922715074036e-10
q4_2d_nr40_nz125_dt0.25,97200.0,0.2512235580987016,0.0,0.0,0.01202,782.6101202288831,2281.681969553838,0.16015646228407793,8.520103019381234e-10
q4_2d_nr40_nz125_dt0.25,100800.0,0.24214025068020814,0.0,0.0,0.01202,781.7926225612188,2269.116551997539,0.1589875862323292,8.146859929023804e-10
q4_2d_nr40_nz125_dt0.25,104400.0,0.23392896426024853,0.0,0.0,0.01202,781.0536067834223,2257.598239223646,0.15791611527661822,7.800153110655205e-10
q4_2d_nr40_nz125_dt0.25,108000.0,0.22646327747654957,0.0,0.0,0.012010000000000002,780.3816949728895,2246.991948732759,0.15692948360304732,7.477255921974478e-10
q4_2d_nr40_nz125_dt0.25,111600.0,0.21965292700006453,0.0,0.0,0.012010000000000002,779.7687634300058,2237.2034269714122,0.15601892343920115,7.176364485760128e-10
q4_2d_nr40_nz125_dt0.25,115200.0,0.21341859530438811,0.0,0.0,0.012010000000000002,779.207673577395,2228.1464876836926,0.15517641745894817,6.895684372387304e-10
q4_2d_nr40_nz125_dt0.25,118800.0,0.2076906080111649,0.0,0.0,0.012010000000000002,778.6921547210048,2219.7427174327054,0.15439467138908888,6.633467654101591e-10
q4_2d_nr40_nz125_dt0.25,122400.0,0.20240983453479258,0.0,0.0,0.012010000000000002,778.2168851081314,2211.9241391336204,0.15366736177987167,6.388136098794888e-10
q4_2d_nr40_nz125_dt0.25,126000.0,0.19752385758974392,0.0,0.0,0.012,777.777147183077,2204.6286707579216,0.15298871355887642,6.158172639897927e-10
q4_2d_nr40_nz125_dt0.25,129600.0,0.19298616973204388,0.0,0.0,0.012,777.3687552758839,2197.7997276507317,0.15235346303727737,5.942134527148602e-10
q4_2d_nr40_nz125_dt0.25,133200.0,0.1887656251496821,0.0,0.0,0.012,776.9889062634713,2191.401269927127,0.15175825766763973,5.739152478635625e-10
q4_2d_nr40_nz125_dt0.25,136800.0,0.18482975880912242,0.0,0.0,0.012,776.634678292821,2185.3933157781466,0.15119937821192062,5.548173134104318e-10
q4_2d_nr40_nz125_dt0.25,140400.0,0.1811503336265776,0.0,0.0,0.012,776.303530026392,2179.74059796547,0.1506735439967879,5.36824420378148e-10
q4_2d_nr40_nz125_dt0.25,144000.0,0.17770268559343397,0.0,0.0,0.012,775.993241703409,2174.411906926548,0.15017785180712076,5.198503872125257e-10
q4_2d_nr40_nz125_dt0.25,147600.0,0.1744651848041008,0.0,0.0,0.012,775.701866632369,2169.3795373265007,0.14970972440246516,5.038171292058632e-10
q4_2d_nr40_nz125_dt0.25,151200.0,0.17141878960513982,0.0,0.0,0.012,775.4276910644626,2164.6188202899502,0.1492668670037163,4.886538090313942e-10
q4_2d_nr40_nz125_dt0.25,154800.0,0.16854667591205086,0.0,0.0,0.012,775.1692008320846,2160.10772670084,0.1488472303907758,4.742960793765657e-10
q4_2d_nr40_nz125_dt0.25,158400.0,0.16583392752839018,0.0,0.0,0.012,774.9250534775551,2155.82652963439,0.14844897950087352,4.606854086849045e-10
q4_2d_nr40_nz125_dt0.25,162000.0,0.16326727623710338,0.0,0.0,0.012,774.6940548613393,2151.757516161939,0.14807046661971524,4.477684814385226e-10
q4_2d_nr40_nz125_dt0.25,165600.0,0.16083488270516377,0.0,0.0,0.012,774.4751394434647,2147.884740515615,0.14771020842005722,4.3549666497715123e-10
q4_2d_nr40_nz125_dt0.25,169200.0,0.1585261510141499,0.0,0.0,0.012,774.2673535912735,2144.193812010256,0.1473668662335122,4.238255354935447e-10
q4_2d_nr40_nz125_dt0.25,172800.0,0.1563315710211853,0.0,0.0,0.012,774.0698413919067,2140.671712265643,0.14703922904796674,4.127144565236471e-10
q4_2d_nr40_nz125_dt0.25,176400.0,0.1542425838544308,0.0,0.0,0.012,773.8818325468987,2137.306637205866,0.146726198809848,4.0212620392311195e-10
q4_2d_nr40_nz125_dt0.25,180000.0,0.15225146672075382,0.0,0.0,0.012,773.7026320048678,2134.087860075557,0.14642677768144716,3.9202663196523955e-10
q4_2d_nr40_nz125_dt0.25,183600.0,0.15035123390022584,0.0,0.0,0.012,773.5316110510204,2131.005612337634,0.14614005696164034,3.8238437579387426e-10
q4_2d_nr40_nz125_dt0.25,187200.0,0.14853555136091937,0.0,0.0,0.012,773.3681996224827,2128.050979830421,0.1458652074260857,3.7317058601190605e-10
q4_2d_nr40_nz125_dt0.25,190800.0,0.14679866287758145,0.0,0.0,0.012,773.2118796589823,2125.215811984681,0.1456014708822959,3.6435869167999026e-10
q4_2d_nr40_nz125_dt0.25,194400.0,0.14513532590182718,0.0,0.0,0.012,773.0621793311644,2122.492642250109,0.145348152767452,3.5592418844180964e-10
q4_2d_nr40_nz125_dt0.25,198000.0,0.14354075572728323,0.0,0.0,0.012,772.9186680154555,2119.8746181699344,0.14510461564371485,3.478444488848705e-10
q4_2d_nr40_nz125_dt0.25,201600.0,0.1420105767344146,0.0,0.0,0.012,772.7809519060974,2117.3554397824087,0.14487027346813103,3.400985525932685e-10
q4_2d_nr40_nz125_dt0.25,205200.0,0.14054077969736864,0.0,0.0,0.012,772.6486701727632,2114.9293052279277,0.14464458653283047,3.3266713365485616e-10
q4_2d_nr40_nz125_dt0.25,208800.0,0.1391271063641368,0.0,0.0,0.01199,772.5214395727724,2112.589905034948,0.14442696791022774,3.255293277996675e-10
q4_2d_nr40_nz125_dt0.25,212400.0,0.13776512344591932,0.0,0.0,0.01199,772.3988611101328,2110.330545650449,0.1442167949442278,3.186632119627551e-10
q4_2d_nr40_nz125_dt0.25,216000.0,0.13645350160938824,0.0,0.0,0.01199,772.280815144845,2108.14961020818,0.1440139172286679,3.1206235222507793e-10
q4_2d_nr40_nz125_dt0.25,219600.0,0.13518935047877606,0.0,0.0,0.01199,772.1670415430898,2106.042838498072,0.14381793846493693,3.0571229157754596e-10
q4_2d_nr40_nz125_dt0.25,223200.0,0.13396999922568498,0.0,0.0,0.01199,772.0572999303116,2104.0062775310666,0.14362849093312247,2.995995719870939e-10
q4_2d_nr40_nz125_dt0.25,226800.0,0.13279297610392624,0.0,0.0,0.01199,771.9513678493533,2102.0362543254755,0.14344523296050934,2.937116519802326e-10
q4_2d_nr40_nz125_dt0.25,230400.0,0.13165599022438937,0.0,0.0,0.01199,771.849039120195,2100.1293515234347,0.14326784665334277,2.8803683203406914e-10
q4_2d_nr40_nz125_dt0.25,234000.0,0.13055691528798796,0.0,0.0,0.01199,771.7501223759189,2098.2823854981875,0.1430960358602965,2.8256418693776383e-10
q4_2d_nr40_nz125_dt0.25,237600.0,0.12949377503675977,0.0,0.0,0.01199,771.6544397533083,2096.4923866623103,0.14292952434068001,2.7728350439788236e-10
q4_2d_nr40_nz125_dt0.25,241200.0,0.12846430760854924,0.0,0.0,0.01198,771.5617876847695,2094.75586821501,0.1427679877409312,2.721831382393301e-10
q4_2d_nr40_nz125_dt0.25,244800.0,0.1274660190715163,0.0,0.0,0.01198,771.4719417164365,2093.0689141562293,0.14261106178197483,2.672503076041947e-10
q4_2d_nr40_nz125_dt0.25,248400.0,0.12649861254627529,0.0,0.0,0.01198,771.3848751291648,2091.431293341535,0.14245872496200324,2.6248308194340246e-10
q4_2d_nr40_nz125_dt0.25,252000.0,0.12556058695341407,0.0,0.0,0.01198,771.3004528258073,2089.84072032989,0.1423107646818502,2.57873552606497e-10
q4_2d_nr40_nz125_dt0.25,255600.0,0.12465053857002627,0.0,0.0,0.01198,771.2185484713024,2088.295051426652,0.14216698152806068,2.534142935586812e-10
q4_2d_nr40_nz125_dt0.25,259200.0,0.12376715323140086,0.0,0.0,0.01198,771.1390437908261,2086.792273810763,0.14202718826146635,2.49098325932824e-10
q4_2d_nr40_nz250_dt0.25_axial_refinement,1800.0,2.55,0.0,0.00025,0.01873,989.5,3394.366197183099,0.26366197183098594,1.1896701058533615e-09
q4_2d_nr80_nz125_dt0.25_radial_refinement,1800.0,2.55,0.0,0.0005,0.01873,989.5,3394.366197183099,0.26366197183098594,1.1896993645547112e-09
