time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg
8741.0,1.9863180844219857,1.9837387083312388,1.976866396881542,1.9654321810003585,1.9494653828563826,1.9290067640574369,1.9041081806281528,1.8748320617319254,1.8412506561372521,1.8034449787943299,1.7615033763150272,1.715519612673551,1.6655903540445747,1.6118119050402142,1.554276013355699,1.4930644785563583,1.42824204549202,1.3598463500710865,1.2878721045373098,1.2122447352979426,1.13292504986617
8742.0,1.9862032382477706,1.9836240343669662,1.976752182134821,1.9653187315102474,1.9493530042430423,1.928895760856591,1.90399885517603,1.8747247125342879,1.8411455756891946,1.803342450844426,1.7614036725906435,1.7154229891292867,1.66549704681152,1.6117221264306894,1.554189948201655,1.492982279900243,1.4281638247514918,1.3597721495179638,1.2878018389160302,1.212178160028402,1.132862004589903
8743.0,1.9860883994712935,1.9835093678058098,1.9766379748047251,1.9652052894566427,1.9492406330887753,1.9287847651353838,1.9038895372167601,1.8746173708295486,1.8410405027144932,1.8032399303211415,1.7613039762093523,1.7153263727959343,1.6654037465951321,1.6116323545654976,1.5541038894099903,1.4929000870272786,1.4280856087974854,1.359697951961989,1.287731573912701,1.2121115856626044,1.1327989661660824
8744.0,1.985973568094503,1.983394708649772,1.9765237748934026,1.9650918548419316,1.9491282693962932,1.928673776896917,1.9037802267538573,1.874510036621568,1.8409354372171283,1.8031374172281056,1.7612042871736397,1.7152297636737155,1.6653104533920111,1.6115425894361852,1.5540178369658413,1.4928178999150084,1.428007397599637,1.3596237573731051,1.2876613095378941,1.2120450122642525,1.132735934557849
8745.0,1.9858587441193702,1.9832800569008786,1.9764095824030232,1.9649784276685218,1.9490159131683251,1.9285627961443035,1.9036709237908318,1.8744027099141771,1.8408303792010134,1.803034911568828,1.761104605485814,1.7151331617626304,1.6652171671985372,1.6114528310341578,1.5539317908543713,1.4927357185412344,1.4279291911281413,1.3595495657223333,1.2875910458030997,1.2119784398952747,1.132672909729414
8746.0,1.985743927547888,1.9831654125611773,1.9762953973357793,1.9648650079388417,1.9489035644076163,1.9284518228806642,1.90356162833119,1.874295390711179,1.8407253286699938,1.8029324133466977,1.761004931148006,1.7150365670624634,1.6651238880108832,1.6113630793506957,1.55384575106078,1.4926535428840166,1.4278509893537379,1.359475376981739,1.2875207827206594,1.2119118686158834,1.1326098916460072
8747.0,1.985629118382073,1.9830507756327387,1.9761812196938848,1.964751595655338,1.9487912231169275,1.928340857109128,1.9034523403784303,1.874188079016343,1.840620285627844,1.802829922564983,1.7609052641621743,1.714939979572792,1.6650306158250265,1.6112733343769654,1.5537597175703126,1.4925713729216707,1.4277727922477008,1.359401191124403,1.2874505203036997,1.2118452984846364,1.1325468802738305
8748.0,1.9855143166239642,1.9829361461176556,1.9760670494795747,1.9646381908204784,1.9486788892990357,1.928229898832831,1.9033430599360435,1.8740807748334063,1.840515250078266,1.8027274392268304,1.7608056045301046,1.7148433992929917,1.6649373506367608,1.611183596104035,1.5536736903682675,1.4924892086327688,1.427694599781825,1.3593270081243927,1.2873802585660725,1.211778729558492,1.1324838755800086
8749.0,1.9853995222756233,1.9828215240180433,1.975952886695105,1.9645247934367482,1.9485665629567315,1.9281189480549161,1.9032337870075104,1.8739734781660684,1.8404102220248877,1.8026249633352638,1.7607059522534152,1.7147468262222452,1.6648440924417058,1.611093864522883,1.5535876694400044,1.492407049996135,1.4276164119284163,1.3592528279567329,1.2873099975222984,1.211712161892865,1.1324208775325475
8750.0,1.985284735339135,1.9827069093360392,1.975838731342754,1.964411403506653,1.9484542440928196,1.9280080047785297,1.9031245215963009,1.8738661890179924,1.8403052014712618,1.802522494893186,1.7606063073335592,1.7146502603595484,1.6647508412353194,1.6110041396244106,1.5535016547709501,1.492324896990845,1.4275382286602811,1.3591786505973782,1.2872397371875117,1.2116455955416787,1.1323578861002956
8751.0,1.9851699558166054,1.9825923020738028,1.9757245834248192,1.964298021032716,1.9483419327101192,1.9278970690068231,1.9030152637058713,1.873758907392801,1.8402001884208627,1.8024200339033773,1.7605066697718272,1.7145537017037178,1.6646575970129052,1.610914421399451,1.553415646346604,1.4922427495962216,1.4274600499507146,1.3591044760231887,1.287169477577412,1.2115790305574157,1.1322949012529049
8752.0,1.985055183710164,1.9824777022335152,1.975610442943621,1.9641846460174786,1.9482296288114611,1.92778614074295,1.902906013339664,1.873651633294076,1.840095182877088,1.8023175803684979,1.760407039569351,1.7144571502533965,1.6645643597696247,1.6108247098387802,1.5533296441525422,1.4921606077918343,1.427381875773492,1.3590303042119014,1.2870992187082178,1.2115124669911668,1.132231922960796
8753.0,1.9849404190219615,1.98236310981738,1.9754963099014982,1.964071278463499,1.9481173323996885,1.9276752199900657,1.9027967705011055,1.8735443667253562,1.8399901848432543,1.8022151342910864,1.7603074167271073,1.7143606060070624,1.6644711295005044,1.6107350049331233,1.5532436481744236,1.492078471557495,1.4273037061028573,1.3589561351421076,1.2870289605966203,1.211445904892679,1.1321689511951247
8754.0,1.9848256617541709,1.982248524827622,1.9753821843008117,1.9639579183733546,1.9480050434776564,1.9275643067513262,1.9026875351936052,1.873437107690136,1.8398851943225996,1.8021126956735618,1.760207801245921,1.7142640689630328,1.6643779062004451,1.610645306673164,1.553157658397992,1.491996340873254,1.427225540913517,1.3588819687932276,1.2869587032597445,1.2113793443103997,1.1321059859277522
8755.0,1.984710911908989,1.9821339472664878,1.9752680661439408,1.9638445657496382,1.9478927620482294,1.9274534010298874,1.9025783074205536,1.8733298561918645,1.8397802113182804,1.8020102645182245,1.760108193126468,1.714167539119473,1.6642846898642305,1.6105556150495526,1.55307167480908,1.4919142157193979,1.4271473801806276,1.3588078051454875,1.2868884467151092,1.2113127852915209,1.1320430271312139
8756.0,1.9845961694886314,1.982019377136245,1.975153955433286,1.9637312205949589,1.947780488114283,1.927342502828904,1.9024690871853207,1.8732226122339442,1.8396752358333712,1.801907840827257,1.7600085923692799,1.7140710164744002,1.6641914804865343,1.6104659300529107,1.5529856973936114,1.4918320960764466,1.4270692238797902,1.3587336441798972,1.2868181909805916,1.2112462278820204,1.1319800747786926
8757.0,1.9844814344953385,1.9819048144391826,1.9750398521712667,1.9636178829119424,1.9476682216787014,1.927231612151527,1.9023598744912569,1.8731153758197283,1.839570267870866,1.801805424602725,1.7599089989747472,1.713974501025692,1.6640982780619282,1.6103762516738396,1.5528997261376032,1.4917499819251498,1.4269910719870391,1.3586594858782273,1.2867479360743934,1.2111796721267032,1.1319171288439926
8758.0,1.9843667069313704,1.9817902591776106,1.9749257563603209,1.9635045527032298,1.9475559627443775,1.9271207290009045,1.9022506693416878,1.8730081469525213,1.839465307433675,1.8017030158465792,1.7598094129431228,1.71387799277109,1.6640050825848887,1.6102865799029256,1.5528137610271682,1.4916678732464828,1.4269129244788372,1.3585853302229876,1.2866776820150083,1.211113118069239,1.1318541893015148
8759.0,1.9842519867990085,1.9816757113538597,1.9748116680029066,1.9633912299714769,1.9474437113142118,1.9270098533801803,1.9021414717399177,1.8729009256355775,1.8393603545246278,1.801600614560656,1.759709834274525,1.713781491708208,1.6639118940498037,1.6101969147307444,1.5527278020485165,1.4915857700216435,1.4268347813320648,1.358511177197407,1.2866074288211933,1.2110465657522,1.1317912561262335
8760.0,1.9841372741005567,1.9815611709702812,1.9746975871014993,1.9632779147193538,1.9473314673911115,1.9268989852924916,1.9020322816892234,1.8727937118721,1.8392554091464697,1.8014982207466799,1.759610262968943,1.7136849978345343,1.6638187124509782,1.6101072561478675,1.5526418491879561,1.49150367223205,1.4267566425240155,1.3584370267854124,1.2865371765119393,1.210980015217097,1.1317283292936742
8761.0,1.9840225688383388,1.9814466380292468,1.9745835136585943,1.9631646069495452,1.9472192309779905,1.9267881247409702,1.9019230991928584,1.8726865056652402,1.839150471301865,1.8013958344062642,1.7595106990262375,1.7135885111474412,1.6637255377826423,1.6100176041448664,1.5525559024318951,1.491421579859336,1.4266785080323863,1.358362878971601,1.2864669251054335,1.2109134663983245,1.1316652467498014
8762.0,1.9839078710147005,1.9813321125331487,1.9744694476767033,1.9630513066647484,1.9471070020777674,1.9266772717287388,1.901813924254047,1.8725793070180958,1.839045540993395,1.8012934555409137,1.7594111424461478,1.7134920316441864,1.6636323700389557,1.6099279587123163,1.5524699617668412,1.4913394928853483,1.4266003778352587,1.3582887337406082,1.2863966746020163,1.2108469188497346,1.1316021676753345
8763.0,1.983793180632007,1.9812175944843986,1.9743553891583563,1.9629380138676742,1.946994780693366,1.9265664262589128,1.9017047568759868,1.872472115933712,1.8389406182235593,1.8011910841520253,1.7593115932282928,1.7133955593219201,1.6635392092140124,1.6098383198408004,1.5523840271794032,1.4912574112921362,1.4265222519109013,1.3582145910736871,1.2863264249649,1.210780372139232,1.1315390903887446
8764.0,1.9836784976926443,1.9811030838854276,1.9742413381061001,1.9628247285610454,1.946882566827714,1.9264555883345973,1.9015955970618454,1.8723649324150793,1.8388357029947757,1.80108872024089,1.759212051372175,1.71329909417769,1.6634460553018464,1.6097486875209142,1.5522980986562886,1.4911753350618997,1.4264441302370612,1.3581404509446178,1.2862561761344307,1.2107138259387051,1.1314760144242815
8765.0,1.9835638221990195,1.980988580738686,1.974127294522499,1.9627114507475971,1.9467703604837419,1.926344757958887,1.9014864448147613,1.872257756465134,1.83873079530938,1.800986363808696,1.7591125168771842,1.7132026362084447,1.6633529082964373,1.6096590617432662,1.5522121761842915,1.491093264176833,1.426366012789939,1.3580663133189264,1.2861859280443033,1.2106472799930237,1.131412939717474
8766.0,1.983449154153559,1.9808740850466449,1.9740132584101335,1.9625981804300752,1.9466581616643825,1.9262339351348652,1.9013773001378422,1.872150588086757,1.8386258951696286,1.8008840148565277,1.7590129897426015,1.7131061854110394,1.663259768191714,1.6095694424984806,1.5521262597502585,1.4910111986188606,1.4262878995433874,1.3579921781555493,1.2861156806295202,1.210580734099688,1.1313498663660662
8767.0,1.9833344935587083,1.9807595968117915,1.9738992297715994,1.9624849176112358,1.9465459703725707,1.926123119865603,1.9012681630341635,1.8720434272827746,1.8385210025776957,1.800781673385371,1.758913469967601,1.7130097417822399,1.6631666349815584,1.6094798297771904,1.5520403493410224,1.4909291383693364,1.4262097904685913,1.3579180454090913,1.2860454338294194,1.2105141880960137,1.131286794539571
8768.0,1.9832198404169334,1.9806451160366336,1.9737852086095093,1.9623716622938465,1.946433786611242,1.9260123121541586,1.901159033506769,1.8719362740559564,1.8384161175356768,1.8006793393961127,1.7588139575512545,1.7129133053187262,1.6630735086598076,1.6093902235700233,1.5519544449433087,1.490847083408785,1.4261316855341555,1.357843915031793,1.2859751875884669,1.2104476418506755,1.131223724438902
8769.0,1.9831051947307192,1.9805306427236964,1.97367119492649,1.9622584144806834,1.946321610383332,1.925901512003576,1.9010499115586694,1.8718291284090167,1.8383112400455879,1.8005770128895433,1.7587144524925342,1.7128168760170972,1.662980389220254,1.6093006238675778,1.551868546543632,1.490765033716727,1.4260535847064357,1.3577697869749983,1.2859049418561397,1.2103810952577962,1.1311606562764336
8770.0,1.982990556502569,1.9804161768755226,1.973557188725184,1.9621451741745317,1.9462094416917757,1.9257907194168848,1.9009407971928414,1.8717219903446138,1.8382063701093672,1.8004746938663587,1.7586149547903158,1.7127204538738716,1.6628872766566412,1.6092110306603908,1.551782654128194,1.4906829892715974,1.425975487949968,1.3576956611901636,1.2858346965864844,1.2103145482326112,1.1310975902655618
8771.0,1.9828759257350057,1.9803017184946734,1.973443190008247,1.9620319413781853,1.9460972805395071,1.9256799343970983,1.900831690412228,1.8716148598653495,1.838101507728874,1.8003723823271627,1.7585154644433811,1.7126240388854925,1.662794170962657,1.609121443938899,1.5516967676827975,1.4906009500507436,1.4258973952279081,1.3576215376295206,1.2857644517376015,1.210248000708153,1.1310345266151005
8772.0,1.9827613024305695,1.980187267583726,1.97332919877835,1.9619187160944453,1.9459851269294577,1.9255691569472144,1.9007225912197367,1.8715077369737694,1.8379966529058915,1.8002700782724672,1.7584159814504212,1.712527631048326,1.662701072131924,1.609031863693398,1.5516108871927814,1.4905189160304801,1.4258193065024378,1.3575474162464922,1.285694207271151,1.2101814526326335,1.1309714655262948
8773.0,1.9826466865918184,1.9800728241452754,1.9732152150381765,1.9618054983261208,1.9458729808645567,1.9254583870702142,1.9006134996182402,1.8714006216723624,1.8378918056421272,1.8001677817026966,1.7583165058100367,1.7124312303586606,1.662607980157984,1.6089422899140016,1.551525012642979,1.49043688718618,1.4257412217351133,1.357473296995935,1.28562396315192,1.2101149039673238,1.1309084071913182
8774.0,1.982532078221329,1.9799583881819318,1.9731012387904232,1.9616922880760268,1.9457608423477297,1.9253476247690604,1.900504415610575,1.8712935139635618,1.837786965939212,1.8000654926181872,1.7582170375207427,1.7123348368127052,1.6625148950342834,1.6088527225906082,1.5514391440176984,1.4903548634923842,1.4256631408871585,1.3573991798342724,1.2855537193474518,1.2100483546848022,1.130845351792634
8775.0,1.982417477321695,1.979843959696323,1.9729872700377995,1.961579085346985,1.9456487113818985,1.9252368700466977,1.9003953391995418,1.8711864138497443,1.8376821337987037,1.7999632110191892,1.7581175765809658,1.7122384504065855,1.6624218167541576,1.6087631617128697,1.5513532813007207,1.490272844922924,1.4255850639197019,1.357325064719545,1.2854834758277391,1.2099818047674884,1.1307822995028607
8776.0,1.9823028838955263,1.9797295386910914,1.972873308783027,1.9614658901418225,1.94553658796998,1.9251261229060523,1.9002862703879038,1.8710793213332304,1.8375773092220862,1.7998609369058693,1.7580181229890477,1.7121420711363382,1.6623287453108126,1.608673607270169,1.5512674244753133,1.4901908314510346,1.4255069907939673,1.3572509516114182,1.2854132325649736,1.2099152542063925,1.130719250484942
8777.0,1.98218829794545,1.9796151251688947,1.972759355028838,1.9613527024633703,1.9454244721148855,1.9250153833500305,1.9001772091783877,1.8709722364162849,1.8374724922107695,1.7997586702783104,1.7579186767432433,1.7120456989979056,1.6622356806973113,1.608584059251604,1.5511815735242536,1.4901088230494715,1.4254289214714226,1.357176840471153,1.285342989533335,1.209848703000047,1.1306562048924862
8778.0,1.9820737194741087,1.9795007191324057,1.9726454087779768,1.9612395223144656,1.945312363819521,1.9249046513815182,1.9000681555736831,1.8708651591011163,1.8373676827660925,1.7996564111365128,1.7578192378417192,1.7119493339871295,1.6621426229065581,1.608494517645978,1.55109572842986,1.490026819690613,1.4253508559138983,1.357102731261559,1.2852727467088236,1.2097821511535805,1.1305931628702035
8779.0,1.981959148484162,1.9793863205843114,1.9725314700331984,1.961126349697948,1.9452002630867853,1.9247939270033818,1.8999591095764412,1.870758089389878,1.8372628808893232,1.7995541594803945,1.7577198062825539,1.711852976099743,1.6620495719312878,1.6084049824417948,1.5510098891740294,1.4899448213465551,1.4252727940836754,1.3570286239469358,1.2852025040691197,1.209715598677911,1.1305301245543866
8780.0,1.9818445849782833,1.9792719295273136,1.9724175387972673,1.9610131846166605,1.9450881699195703,1.9246832102184652,1.8998500711892765,1.8706510272846677,1.8371580865816581,1.7994519153097932,1.7576203820637344,1.7117566253313656,1.6619565277640542,1.6083154536272612,1.5509240557382746,1.4898628279891961,1.4251947359435522,1.3569545184930087,1.2851322615934684,1.2096490455890447,1.130467090073411
8781.0,1.9817300289591628,1.9791575459641264,1.972303615072958,1.9609000270734485,1.94497608432076,1.9245725010295918,1.8997410404147643,1.870543972787528,1.8370532998442228,1.7993496786244636,1.7575209651831543,1.7116602816774953,1.6618634903972236,1.6082259311902911,1.5508382281037656,1.4897808395903105,1.4251166814568959,1.3568804148668596,1.2850620192625843,1.2095824919074536,1.1304040595482274
8782.0,1.9816154804295036,1.9790431698974782,1.9721896988630538,1.9607868770711607,1.9448640062932299,1.9244617994395619,1.8996320172554417,1.8704369259004454,1.8369485206780731,1.7992474494240789,1.757421555638611,1.711563945133503,1.6617704598229697,1.6081364151185151,1.550752406251368,1.4896988561216147,1.425038630587677,1.3568063130368608,1.2849917770585724,1.2095159376575313,1.1303410330928447
8783.0,1.981500939392025,1.9789288013301094,1.9720757901703476,1.960673734612646,1.9447519358398468,1.9243511054511535,1.8995230017138076,1.8703298866253528,1.836843749084196,1.7991452277082292,1.7573221534278036,1.7114676156946274,1.6616774360332687,1.6080469053992914,1.5506665901616836,1.4896168775548233,1.424960583300495,1.3567322129726083,1.28492153496486,1.2094493828671098,1.1302780108147867
8784.0,1.981386405849457,1.978814440264773,1.9719618889976394,1.9605605997007547,1.9446398729634682,1.9242404190671223,1.8994139937923218,1.8702228549641267,1.8367389850635072,1.799043013476422,1.757222758548329,1.71137129335597,1.6615844190198996,1.6079574020197192,1.550580779815086,1.489534903861699,1.4248825395605942,1.356658114644858,1.284851292966139,1.209382827567032,1.1302149928155285
8785.0,1.9812718798045466,1.9787000867042335,1.9718479953477368,1.960447472338338,1.9445278176669412,1.9241297402901998,1.8993049934934052,1.87011583091859,1.8366342286168538,1.7989408067280797,1.7571233709976797,1.7112749781124919,1.661491408774444,1.6078679049666529,1.5504949751917556,1.4894529350140926,1.424804499333871,1.356584018025466,1.2847810510483166,1.209316271790771,1.1301519791909023
8786.0,1.9811573612600508,1.9785857406512672,1.9717341092234557,1.9603343525282466,1.9444157699531024,1.9240190691230938,1.8991960008194395,1.8700088144905092,1.8365294797450122,1.7988386074625395,1.7570239907732417,1.71117866995901,1.6613984052882869,1.607778414226718,1.5504091762717132,1.4893709709839809,1.4247264625868796,1.356509923087331,1.2847108091984707,1.2092497155740922,1.1300889700314785
8787.0,1.98104285021874,1.9784714021086611,1.9716202306276176,1.9602212402733308,1.944303729824778,1.9239084055684879,1.8990870157727675,1.869901805681597,1.8364247384486887,1.7987364156790524,1.7569246178722908,1.7110823688901953,1.6613054085526224,1.6076889297863275,1.5503233830348502,1.4892890117434958,1.4246484292868282,1.3564358298043397,1.2846405674048114,1.2091831589547513,1.1300259654229203
8788.0,1.9809283466833971,1.9783570710792127,1.9715063595630506,1.9601081355764394,1.9441916972847824,1.9237977496290413,1.8989780383556916,1.8697948044935102,1.836320004728519,1.7986342313767814,1.7568252522919914,1.7109860749005716,1.6612124185584567,1.6075994516316974,1.550237595460956,1.4892070572649507,1.4245703994015773,1.3563617381513189,1.2845703256566443,1.209116601972225,1.1299629654463115
8789.0,1.9808138506568156,1.9782427475657287,1.9713924960325888,1.9599950384404194,1.9440796723359173,1.9236871013073877,1.8988690685704752,1.869687810927851,1.8362152785850678,1.7985320545548005,1.7567258940293948,1.7108897879845157,1.6611194352966132,1.6075099797488628,1.550151813529744,1.489125107520862,1.42449237289963,1.3562876481039865,1.2845000839443392,1.209050044667472,1.1298999701784613
8790.0,1.9806993621418012,1.9781284315710268,1.9712786400390705,1.959881948868117,1.9439676549809732,1.9235764606061363,1.8987601064193411,1.8695808249861656,1.836110560018828,1.7984298852120928,1.756626543081437,1.7107935081362555,1.6610264587577395,1.6074205141236955,1.5500660372208763,1.4890431624839675,1.4244143497501254,1.3562135596389102,1.2844298422592981,1.2089834870827156,1.1298369796921874
8791.0,1.98058488114117,1.9780141230979318,1.9711647915853394,1.9597688668623743,1.943855645222727,1.92346582752787,1.8986511519044722,1.8694738466699445,1.8360058490302207,1.7983277233475514,1.7565271994449376,1.7106972353498724,1.6609334889323133,1.607331054741917,1.5499802665139832,1.4889612221272404,1.4243363299228258,1.3561394727334657,1.2843596005939266,1.2089169292612552,1.129773994056574
8792.0,1.980470407657747,1.9778998221492792,1.9710509506742437,1.9596557924260305,1.9437436430639419,1.9233552020751457,1.8985422050280105,1.8693668759806221,1.8359011456195935,1.798225568959976,1.756427863116599,1.7106009696193032,1.66084052581065,1.607241601589115,1.5498945013886842,1.4888792864239029,1.4242583133881075,1.3560653873658008,1.2842893589416062,1.2088503712472911,1.129711013337215
8793.0,1.9803559416943675,1.9777855287279102,1.970937117308634,1.9595427255619216,1.943631648507368,1.9232445842504935,1.8984332657920577,1.8692599129195762,1.8357964497872212,1.798123422048073,1.7563285340930055,1.7105047109383404,1.6607475693829103,1.6071521546507586,1.549808741824604,1.4887973553474354,1.4241803001169457,1.3559913035148001,1.2842191172966673,1.2087838130857727,1.1296480375964357
8794.0,1.980241483253877,1.9776712428366756,1.9708232914913653,1.9594296662728796,1.9435196615557406,1.9231339740564175,1.8983243341986737,1.869152957488128,1.8356917615333042,1.7980212826104551,1.756229212370624,1.7104084593006355,1.6606546196391072,1.6070627139122093,1.5497229878013903,1.488715428871585,1.4241022900809037,1.3559172211600545,1.2841488756543629,1.208717254822259,1.1295850668935004
8795.0,1.9801270323391287,1.9775569644784325,1.9707094732252948,1.9593166145617311,1.9434076822117812,1.9230233714953942,1.8982154102498776,1.869046009687542,1.8355870808579682,1.7979191506456396,1.7561298979458029,1.710312214699702,1.6605616765691147,1.6069732793587372,1.5496372392987257,1.4886335069703711,1.4240242832521188,1.3558431402818303,1.2840786340108432,1.2086506965027963,1.1295221012847998
8796.0,1.9800125889529843,1.9774426936560443,1.9705956625132823,1.9592035704312984,1.9432957104781947,1.9229127765698724,1.8981064939476462,1.8689390695190242,1.8354824077612633,1.7978170261520485,1.7560305908147733,1.710215977128918,1.6604687401626743,1.6068838509755312,1.5495514962963428,1.4885515896180908,1.4239462796032876,1.3557690608610429,1.284008392363131,1.2085841381738083,1.1294591408240313
8797.0,1.9798981530983129,1.9773284303723808,1.970481859358189,1.9590905338843978,1.9431837463576718,1.9228021892822733,1.8979975852939135,1.8688321369837229,1.8353777422431647,1.7977149091280074,1.7559312909736493,1.7101197465815305,1.6603758104094042,1.6067944287477112,1.549465758774034,1.4884696767893213,1.423868279107655,1.3556949828792324,1.2839381507090952,1.2085175798819958,1.1293961855623589
8798.0,1.9797837247779917,1.9772141746303178,1.970368063762877,1.95897750492384,1.9430717898528862,1.9226916096349893,1.8978886842905727,1.8687252120827278,1.8352730843035705,1.7976127995717461,1.755831998418429,1.7100235230506575,1.660282887298806,1.6067050126603397,1.5493800267116622,1.4883877684589235,1.4237902817389982,1.3556209063185385,1.2838679090474283,1.2084510216742494,1.1293332355485663
8799.0,1.9796693039949045,1.9770999264327351,1.97025427573021,1.9588644835524285,1.942959840966496,1.9225810376303847,1.8977797909394725,1.8686182948170695,1.8351684339423016,1.7975106974813981,1.7557327131449956,1.7099273065292935,1.660189970820273,1.6066156026984324,1.5492943000891701,1.4883058646020433,1.423712287471615,1.3555468311616803,1.283797667377621,1.2083844635975698,1.129270290829197
8800.0,1.9795548907519405,1.9769856857825188,1.9701404952630512,1.9587514697729604,1.9428478997011418,1.9224704732707942,1.8976709052424188,1.8685113851877198,1.8350637911591026,1.7974086028549996,1.755633435149119,1.709831097010312,1.660097060963096,1.6065261988469657,1.5492085788865886,1.4882239651941107,1.4236342962803104,1.3554727573919372,1.283727425699938,1.2083179056989972,1.1292073514486822
8801.0,1.9794404850519958,1.9768714526825577,1.9700267223642642,1.9586384635882257,1.9427359660594474,1.9223599165585232,1.8975620272011737,1.8684044831955893,1.834959155953639,1.7973065156904917,1.7555341644264564,1.709734894486472,1.6600041577164732,1.6064368010908878,1.5491228630840423,1.488142070210842,1.4235563081403826,1.355398684993128,1.2836571840153947,1.2082513480255483,1.129144417449466
8802.0,1.9793260868979716,1.9767572271357456,1.9699129570367115,1.9585254650010055,1.9426240400440187,1.9222493674958476,1.897453156817455,1.8682975888415303,1.8348545283254998,1.7972044359857193,1.755434900972556,1.7096386989504193,1.6599112610695148,1.6063474094151262,1.5490371526617581,1.4880601796282376,1.423478323027612,1.355324613949597,1.2835869423257336,1.2081847906241607,1.1290814888721132
8803.0,1.979211696292774,1.9766430091449787,1.9697991992832549,1.958412474014073,1.9425121216574432,1.922138826085012,1.8973442940929368,1.8681907021263329,1.8347499082741954,1.7971023637384316,1.7553356447828568,1.7095425103946922,1.6598183710112506,1.6062580238045967,1.5489514476000696,1.4879782934225803,1.4234003409182485,1.3552505442461942,1.283516700633401,1.2081182335416416,1.1290185657554157
8804.0,1.9790973132393135,1.9765287987131557,1.9696854491067541,1.9582994906301934,1.94240021090229,1.9220282923282312,1.897235439029247,1.8680838230507266,1.8346452957991577,1.7970002989462825,1.7552363958526915,1.709446328811726,1.659725487530637,1.6061686442442085,1.548865747879422,1.4878964115704352,1.423322361788998,1.3551764758682636,1.2834464589415238,1.2080516768246237,1.1289556481364897
8805.0,1.9789829377405037,1.9764145958431782,1.9695717065100666,1.9581865148521216,1.9422883077811095,1.9219177662276885,1.8971265916279685,1.8679769516153801,1.8345406908997401,1.796898241606832,1.75513715417729,1.7093501541938572,1.6596326106165624,1.6060792707188731,1.5487800534803764,1.4878145340486464,1.4232443856170136,1.3551024088016286,1.2833762172538872,1.2079851205195253,1.128892736050867
8806.0,1.9788685697992627,1.9763004005379496,1.9694579714960483,1.9580735466826031,1.9421764122964325,1.9218072477855355,1.897017751890639,1.8678700878208998,1.834436093575218,1.796796191717547,1.755037919751779,1.709253986533327,1.6595397402578536,1.6059899032135092,1.5486943643836135,1.4877326608343358,1.423166412379881,1.355028343032577,1.2833059755749119,1.2079185646725161,1.1288298295325776
8807.0,1.9787542094185115,1.9761862128003744,1.9693442440675513,1.9579605861243736,1.9420645244507688,1.9216967370038922,1.8969089198187499,1.8677632316678299,1.8343315038247878,1.7966941492758006,1.7549386925711854,1.7091578258222864,1.6594468764432821,1.6059005417130492,1.5486086805699368,1.4876507919048991,1.4230884420556114,1.3549542785478523,1.2832357339096316,1.207852009329485,1.1287669286142292
8808.0,1.9786398566011731,1.976072032633358,1.969230524227424,1.9578476331801578,1.94195264424661,1.921586233884846,1.8968000954137456,1.8676563831566533,1.8342269216475688,1.7965921142788757,1.7548394726304406,1.7090616720527998,1.659354019161569,1.6058111862024442,1.548523002020276,1.4875689272380048,1.423010474622627,1.354880215334639,1.2831654922636722,1.2077854545360143,1.1287040333270824
8809.0,1.978525511350172,1.9759578600398053,1.969116811978511,1.9577346878526694,1.9418407716864254,1.9214757384304513,1.8966912786770243,1.86754954228779,1.8341223470426018,1.7964900867239635,1.7547402599243795,1.7089655252168487,1.65926116840139,1.6057218366666692,1.5484373287156885,1.48748706681159,1.4229325100597547,1.3548061533805544,1.2830952506432303,1.2077189003373534,1.128641143701117
8810.0,1.9784111736684349,1.9758436950226228,1.9690031073236527,1.9576217501446105,1.9417289067726635,1.9213652506427297,1.8965824696099365,1.8674427090615977,1.8340177800088497,1.7963880666081664,1.7546410544477467,1.7088693853063375,1.6591683241513817,1.6056324930907269,1.548351660637361,1.4874052106038569,1.422854548346213,1.3547320926736357,1.283025009055051,1.207652346778399,1.1285782597650982
8811.0,1.9782968435588903,1.9757295375847148,1.9688894102656846,1.9575088200586714,1.941617049507751,1.921254770523669,1.8964736682137853,1.867335883478371,1.8339132205451987,1.7962860539284986,1.754541856195195,1.708773252313095,1.6590754864001447,1.6055431554596535,1.548265997766613,1.487323358593271,1.4227765894616047,1.354658033202333,1.2829547675064084,1.2075857939036778,1.1285153815466364
8812.0,1.978182521024466,1.9756153877289853,1.9687757208074363,1.9573958975975305,1.9415051998940929,1.9211442980752231,1.896364874489826,1.867229065538343,1.833808668650457,1.7961840486818872,1.7544426651612923,1.7086771262288807,1.6589826551362492,1.6054538237585212,1.5481803400848957,1.4872415107585568,1.4226986333859069,1.354583974955499,1.2828845260050856,1.2075192417573284,1.128452509072244
