time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg,药材表面
146160.0,0.17573626180684537,0.17528244121096484,0.1739610593957582,0.17173363548054688,0.1685802101981524,0.16443168102304878,0.15920047486703828,0.15276697857156515,0.1448829403589872,0.13512569855517503,0.12265827149025778,0.10491218654115367,0.05443382633266919,,,,,,,,,0.05443382633266919
146220.0,0.1756826761273343,0.1752290849854983,0.1739083691562818,0.17168206070823214,0.1685301994211327,0.16438370002943217,0.15915500790322104,0.15272453414955303,0.1448440926193898,0.1350911351497901,0.12262891266963193,0.10488969308285208,0.05442948298938549,,,,,,,,,0.05442948298938549
146280.0,0.17562914542808797,0.17517578346694135,0.173855732831549,0.17163053852805138,0.16848023939064163,0.16433576740300235,0.15910958638530648,0.15268213169970438,0.14480528277654595,0.13505660487453752,0.12259958132659472,0.10486721991652975,0.05442514623113317,,,,,,,,,0.05442514623113317
146340.0,0.17557566962253063,0.17512253656919424,0.17380315033684057,0.1715790688575844,0.16843033002745653,0.1642878830686378,0.15906421024317652,0.15263977115780253,0.14476651077309202,0.1350221076799654,0.12257027742092273,0.10484476701342951,0.05442081604460866,,,,,,,,,0.05442081604460866
146400.0,0.17552224862426463,0.17506934420633638,0.17375062158761326,0.17152765161458233,0.16838047125251832,0.16424004695137243,0.1590188794068566,0.1525974524597617,0.14472777655178012,0.1349876435167203,0.1225410009124716,0.10482233434484921,0.05441649241654168,,,,,,,,,0.05441649241654168
146460.0,0.17546888234707397,0.17501620629262565,0.1736981464994991,0.17147628671696635,0.16833066298693095,0.16419225897639284,0.15897359380651502,0.15255517554162548,0.14468908005547723,0.13495321233554744,0.12251175176117547,0.10479992188214154,0.05441217533369508,,,,,,,,,0.05441217533369508
146520.0,0.175415570704921,0.17496312274249826,0.1736457249883055,0.17142497408282753,0.1682809051519616,0.16414451906904057,0.15892835337246308,0.15251294033956805,0.14465042122716587,0.1349188140872894,0.12248252992704693,0.104777529596714,0.05440786478286483,,,,,,,,,0.05440786478286483
146580.0,0.17536231361194698,0.17491009347056818,0.17359335697001438,0.17137371363042658,0.1682311976690398,0.16409682715480986,0.1588831580351543,0.15247074678989278,0.14461180000994273,0.13488444872288677,0.12245333537017686,0.10475515746002875,0.054403560750879904,,,,,,,,,0.054403560750879904
146640.0,0.17530911098247154,0.17485711839162657,0.1735410423607822,0.17132250527819376,0.16818154045975692,0.16404918315934844,0.158838007725184,0.1524285948290319,0.14457321634701875,0.13485011619337767,0.12242416805073425,0.10473280544360239,0.054399263224602055,,,,,,,,,0.054399263224602055
146700.0,0.17525596273099203,0.17480419742064143,0.17348878107693838,0.17127134894472718,0.16813193344586608,0.1640015870084564,0.15879290237328936,0.152386484393547,0.14453467018171964,0.1348158164498976,0.12239502792896617,0.104710473519006,0.05439497219092579,,,,,,,,,0.05439497219092579
146760.0,0.17520286877218344,0.17475133047275687,0.17343657303498652,0.17122024454879387,0.16808237654928146,0.16395403862808577,0.1587478419103491,0.15234441542012822,0.14449616145748428,0.1347815494436789,0.12236591496519708,0.1046881616578648,0.05439068763677847,,,,,,,,,0.05439068763677847
146820.0,0.1751498290208971,0.17469851746329332,0.17338441815160271,0.17116919200932823,0.16803286969207806,0.16390653794434093,0.15870282626738264,0.15230238784559327,0.14445769011786538,0.13474731512605076,0.12233682911982939,0.1046658698318582,0.05438640954911996,,,,,,,,,0.05438640954911996
146880.0,0.17509684339216175,0.17464575830774623,0.1733323163436353,0.17111819124543215,0.16798341279649168,0.16385908488347725,0.15865785537555005,0.15226040160688845,0.14441925610652903,0.1347131134484391,0.1223077703533425,0.10464359801271954,0.054382137914942584,,,,,,,,,0.054382137914942584
146940.0,0.17504391180118187,0.17459305292178656,0.17328026752810452,0.17106724217637442,0.16793400578491732,0.16381167937190141,0.1586129291661515,0.15221845664108727,0.1443808593672541,0.13467894436236583,0.12227873862629314,0.10462134617223603,0.05437787272127098,,,,,,,,,0.05437787272127098
147000.0,0.1749910341633372,0.17454040122125924,0.17322827162220245,0.1710163447215905,0.16788464857991,0.16376432133617083,0.15856804757062742,0.15217655288539064,0.14434249984393227,0.13464480781944924,0.12224973389931494,0.10459911428224854,0.054373613955162214,,,,,,,,,0.054373613955162214
147060.0,0.17493821039418309,0.17448780312218373,0.17317632854329262,0.1709654988006819,0.1678353411041839,0.16371701070299297,0.1585232105205575,0.15213469027712642,0.14430417748056762,0.1346107037714031,0.12222075613311834,0.10457690231465169,0.05436936160370548,,,,,,,,,0.05436936160370548
147120.0,0.1748854404094493,0.17443525854075348,0.17312443820890835,0.17091470433341582,0.16778608328061237,0.16366974739922524,0.15847841794766054,0.15209286875374872,0.14426589222127606,0.13457663217003715,0.12219180528849026,0.1045547102413934,0.05436511565402209,,,,,,,,,0.05436511565402209
147180.0,0.17483272412503997,0.17438276739333447,0.1730726005367541,0.17086396123972447,0.1677368750322262,0.16362253135187485,0.15843366978379456,0.1520510882528388,0.14422764401028576,0.13454259296725632,0.12216288132629417,0.10453253803447517,0.05436087609326545,,,,,,,,,0.05436087609326545
147240.0,0.17478006145703312,0.17433032959646597,0.17302081544470363,0.17081326943970546,0.16768771628221482,0.16357536248809798,0.15838896596095547,0.1520093487121028,0.14418943279193638,0.1345085861150608,0.12213398420746972,0.10451038566595142,0.05435664290862071,,,,,,,,,0.05435664290862071
147300.0,0.17472745232168013,0.1742779450668592,0.1729690828508003,0.17076262885362048,0.16763860695392474,0.1635282407351997,0.15834430641127797,0.1519676500693733,0.14415125851067875,0.1344746115655454,0.12210511389303265,0.10448825310792972,0.05435241608730499,,,,,,,,,0.05435241608730499
147360.0,0.17467489663540556,0.17422561372139767,0.17291740267325575,0.17071203940189522,0.1675895469708603,0.16348116602063348,0.15829969106703418,0.1519259922626081,0.14411312111107485,0.13444066927090007,0.12207627034407435,0.10446614033257086,0.054348195616567105,,,,,,,,,0.054348195616567105
147420.0,0.17462239431480595,0.17417333547713618,0.1728657748304513,0.17066150100511893,0.16754053625668205,0.16343413827200068,0.15825511986063379,0.15188437522988973,0.14407502053779744,0.1344067591834087,0.12204745352176224,0.10444404731208817,0.054343981483687465,,,,,,,,,0.054343981483687465
147480.0,0.17456994527664996,0.17412111025130086,0.17281419924093572,0.17061101358404412,0.1674915747352073,0.16338715741705048,0.1582105927246234,0.1518427989094258,0.14403695673562983,0.13437288125544966,0.12201866338733874,0.10442197401874781,0.05433977367597803,,,,,,,,,0.05433977367597803
147540.0,0.1745175494378786,0.174068937961288,0.17276267582342525,0.1705605770595862,0.16744266233040886,0.16334022338367948,0.15816610959168684,0.15180126323954823,0.14399892964946545,0.13433903543949532,0.121989899902122,0.10439992042486859,0.05433557218078225,,,,,,,,,0.05433557218078225
147600.0,0.17446520671560306,0.17401681852466433,0.1727112044968034,0.17051019135282258,0.16739379896641554,0.1632933360999308,0.15812167039464406,0.15175976815871325,0.1439609392243072,0.1343052216881116,0.12196116302750509,0.10437788650282165,0.054331376985474925,,,,,,,,,0.054331376985474925
147660.0,0.17441291702710637,0.17396475185916618,0.17265978518012126,0.1704598563849931,0.16734498456751115,0.16324649549399453,0.15807727506645092,0.15171831360550037,0.1439229854052687,0.13427143995395804,0.12193245272495606,0.10435587222503047,0.054327188077462014,,,,,,,,,0.054327188077462014
147720.0,0.17436068028984117,0.17391273788269945,0.17260841779259514,0.1704095720774988,0.1672962190581344,0.16319970149420662,0.15803292354019904,0.1516768995186132,0.1438850681375723,0.13423769018978784,0.12190376895601789,0.10433387756397089,0.05432300544418083,,,,,,,,,0.05432300544418083
147780.0,0.17430849642142981,0.17386077651333912,0.17255710225360854,0.17035933835190184,0.1672475023628782,0.16315295402904936,0.15798861574911602,0.15163552583687803,0.1438471873665491,0.13420397234844672,0.12187511168230779,0.10431190249217069,0.05431882907309972,,,,,,,,,0.05431882907309972
147840.0,0.17425636533966507,0.17380886766932813,0.17250583848270953,0.17030915512992528,0.16719883440648978,0.16310625302714976,0.15794435162656387,0.15159419249924452,0.1438093430376398,0.13417028638287326,0.12184648086551778,0.10428994698220967,0.054314658951717866,,,,,,,,,0.054314658951717866
147900.0,0.17420428696250795,0.17375701126907747,0.17245462639961195,0.17025902233345247,0.16715021511386963,0.1630595984172805,0.15790013110603965,0.15155289944478456,0.14377153509639334,0.13413663224609898,0.1218178764674137,0.1042680110067194,0.05431049506756554,,,,,,,,,0.05431049506756554
147960.0,0.1741522612080883,0.17370520723116578,0.17240346592419403,0.17020893988452648,0.16710164441007194,0.1630129901283589,0.15785595412117487,0.15151164661269245,0.14373376348846734,0.13410300989124765,0.1217892984498357,0.10424609453838334,0.05430633740820372,,,,,,,,,0.05430633740820372
148020.0,0.17410028799470378,0.17365345547433936,0.1723523569764983,0.17015890770535008,0.16705312222030355,0.16296642808944659,0.1578118206057349,0.15147043394228446,0.14369602815962682,0.13406941927153507,0.12176074677469753,0.10422419754993639,0.05430218596122416,,,,,,,,,0.05430218596122416
148080.0,0.17404836724082068,0.17360175591751084,0.17230129947673167,0.17010892571828506,0.16700464846992386,0.16291991222974908,0.1577677304936188,0.15142926137299864,0.14365832905574516,0.13403586034026915,0.12173222140398694,0.1042023200141649,0.054298040714249235,,,,,,,,,0.054298040714249235
148140.0,0.17399649886507207,0.17355010847975935,0.17225029334526393,0.17005899384585216,0.16695622308444413,0.16287344247861554,0.1577236837188592,0.15138812884439432,0.1436206661228029,0.13400233305084946,0.12170372229976516,0.10418046190390658,0.05429390165493178,,,,,,,,,0.05429390165493178
148200.0,0.17394468278625774,0.17349851308032968,0.1721993385026281,0.17000911201072982,0.16690784598952743,0.16282701876553865,0.15767968021562206,0.15134703629615184,0.14358303930688798,0.13396883735676687,0.1216752494241664,0.10415862319205044,0.05428976877095518,,,,,,,,,0.05428976877095518
148260.0,0.17389291892334435,0.17344696963863257,0.17214843486951972,0.1699592801357554,0.16685951711098837,0.1627806410201538,0.1576357199182054,0.15130598366807232,0.14354544855419563,0.1339353732116041,0.12164680273939836,0.10413680385153669,0.054285642050033174,,,,,,,,,0.054285642050033174
148320.0,0.17384120719546442,0.17339547807424377,0.17209758236679717,0.16990949814392264,0.16681123637479245,0.16273430917223905,0.15759180276104007,0.15126497090007723,0.14350789381102752,0.13390194056903407,0.1216183822077418,0.1041150038553563,0.054281521479909764,,,,,,,,,0.054281521479909764
148380.0,0.17378954752191655,0.17334403830690337,0.1720467809154801,0.16985976595838342,0.16676300370705568,0.16268802315171474,0.15754792867868866,0.1512239979322085,0.14347037502379162,0.13386853938282126,0.12158998779154997,0.10409322317655151,0.05427740704835908,,,,,,,,,0.05427740704835908
148440.0,0.17373793982216365,0.17329265025651577,0.1719960304367497,0.16981008350244547,0.16671481903404406,0.1626417828886431,0.15750409760584644,0.15118306470462792,0.14343289213900262,0.13383516960682018,0.12156161945324889,0.10407146178821468,0.05427329874318533,,,,,,,,,0.05427329874318533
148500.0,0.1736863840158346,0.1732413138431494,0.17194533085194805,0.16976045069957335,0.16666668228217346,0.16259558831322768,0.1574603094773388,0.15114217115761663,0.1433954451032805,0.13380183119497607,0.1215332771553371,0.10404971966348918,0.05426919655222294,,,,,,,,,0.05426919655222294
148560.0,0.17363488002272195,0.17319002898703628,0.17189468208257822,0.16971086747338746,0.16661859337800988,0.16254943935581315,0.15741656422812278,0.15110131723157522,0.1433580338633517,0.1337685241013242,0.12150496086038537,0.10402799677556888,0.054265100463335936,,,,,,,,,0.054265100463335936
148620.0,0.17358342776278207,0.1731387956085712,0.17184408405030324,0.1696613337476637,0.1665705522482674,0.16250333594688515,0.15737286179328625,0.15106050286702308,0.14332065836604732,0.1337352482799899,0.1214766705310364,0.10400629309769813,0.054261010464418453,,,,,,,,,0.054261010464418453
148680.0,0.1735320271561362,0.17308761362831168,0.17179353667694608,0.1696118494463333,0.16652255881980949,0.1624572780170697,0.15732920210804782,0.15101972800459873,0.14328331855830426,0.13370200368518786,0.12144840613000525,0.10398460860317124,0.0542569265433943,,,,,,,,,0.0542569265433943
148740.0,0.1734806781230667,0.17303648296697696,0.17174303988448916,0.16956241449348197,0.16647461301964747,0.16241126549713317,0.15728558510775564,0.15097899258505867,0.14324601438716403,0.13366879027122286,0.12142016762007829,0.10396294326533288,0.05425284868821689,,,,,,,,,0.05425284868821689
148800.0,0.17342938058402024,0.17298540354544872,0.17169259359507363,0.16951302881334998,0.16642671477494111,0.1623652983179812,0.15724201072788807,0.15093829654927776,0.143208745799773,0.13363560799248847,0.12139195496411377,0.10394129705757785,0.05424877688686918,,,,,,,,,0.05424877688686918
148860.0,0.17337813445960584,0.17293437528476988,0.17164219773099948,0.1694636923303316,0.1663788640129975,0.16231937641065933,0.15719847890405264,0.15089763983824878,0.14317151274338158,0.1336024568034678,0.12136376812504135,0.10391966995335063,0.054244711127363766,,,,,,,,,0.054244711127363766
148920.0,0.17332693967059326,0.1728833981061443,0.17159185221472478,0.16941440496897459,0.16633106066127085,0.16227349970635174,0.15715498957198593,0.15085702239308155,0.143134315165345,0.13356933665873205,0.12133560706586179,0.10389806192614567,0.0542406513977425,,,,,,,,,0.0542406513977425
148980.0,0.173275796137915,0.17283247193093637,0.17154155696886542,0.16936516665397996,0.16628330464736252,0.1622276681363816,0.1571115426675538,0.1508164441550034,0.14309715301312145,0.1335362475129419,0.12130747174964698,0.10387647294950704,0.0542365976860766,,,,,,,,,0.0542365976860766
149040.0,0.17322470378266436,0.1727815966806704,0.17149131191619513,0.16931597731020184,0.16623559589902007,0.16218188163221037,0.15706813812675058,0.15077590506535887,0.14306002623427327,0.1335031893208462,0.1212793621395398,0.10385490299702826,0.054232549980466525,,,,,,,,,0.054232549980466525
149100.0,0.17317366252609498,0.17273077227703112,0.17144111697964404,0.16926683686264654,0.16618793434413756,0.16213614012543748,0.1570247758856984,0.1507354050656088,0.1430229347764665,0.13347016203728168,0.12125127819875378,0.10383335204235254,0.05422850826904195,,,,,,,,,0.05422850826904195
149160.0,0.17312267228962108,0.17267999864186193,0.17139097208229925,0.1692177452364725,0.16614031991075423,0.1620904435478002,0.15698145588064744,0.15069494409733078,0.14298587858746997,0.1334371656171735,0.12122321989057297,0.10381182005917214,0.05422447253996148,,,,,,,,,0.05422447253996148
149220.0,0.17307173299481682,0.1726292756971656,0.17134087714740392,0.16916870235698986,0.16609275252705527,0.16204479183117282,0.1569381780479755,0.15065452210221802,0.14294885761515516,0.1334042000155344,0.12119518717835201,0.1037903070212289,0.05422044278141267,,,,,,,,,0.05422044278141267
149280.0,0.17302084456341588,0.1725786033651035,0.1712908320983576,0.16911970814965982,0.16604523212137046,0.16199918490756704,0.15689494232418763,0.15061413902208015,0.14291187180749676,0.13337126518746464,0.12116718002551569,0.10376881290231331,0.05421641898161221,,,,,,,,,0.05421641898161221
149340.0,0.1729700069173113,0.17252798156799515,0.1712408368587147,0.16907076254009515,0.1659977586221745,0.16195362270913088,0.1568517486459156,0.1505737947988417,0.14287492111257155,0.13333836108815178,0.12113919839555888,0.10374733767626523,0.05421240112880536,,,,,,,,,0.05421240112880536
149400.0,0.17291921997855433,0.17247741022831778,0.1711908913521848,0.1690218654540584,0.16595033195808678,0.16190810516814869,0.1568085969499186,0.1505334893745429,0.1428380054785584,0.13330548767287098,0.12111124225204623,0.10372588131697319,0.054208389211266264,,,,,,,,,0.054208389211266264
149460.0,0.17286848366935476,0.17242688926870586,0.17114099550263204,0.16897301681746313,0.16590295205786998,0.1618626322170413,0.15676548717308111,0.15049322269133847,0.14280112485373814,0.13327264489698387,0.12108331155861225,0.10370444379837451,0.05420438321729759,,,,,,,,,0.05420438321729759
149520.0,0.17281779791208082,0.17237641861195124,0.17109114923407548,0.1689242165563721,0.16585561885043032,0.16181720378836442,0.15672241925241398,0.15045299469149875,0.14276427918649293,0.13323983271593898,0.12105540627896104,0.1036830250944552,0.05420038313523063,,,,,,,,,0.05420038313523063
149580.0,0.1727671626292571,0.17232599818100192,0.1710413524706874,0.1688754645969979,0.16580833226481795,0.1617718198148099,0.15667939312505386,0.1504128053174075,0.14272746842530695,0.13320705108527123,0.12102752637686597,0.10366162517924973,0.05419638895342515,,,,,,,,,0.05419638895342515
149640.0,0.17271657774356655,0.17227562789896245,0.17099160513679437,0.1688267608657017,0.16576109223022534,0.16172648022920366,0.15663640872826282,0.15037265451156287,0.142690692518765,0.1331742999606022,0.12099967181616975,0.10364024402684113,0.05419240066026922,,,,,,,,,0.05419240066026922
149700.0,0.17266604317784787,0.17222530768909308,0.17094190715687527,0.16877810528899395,0.1657138986759878,0.16168118496450717,0.1565934659994275,0.1503325422165769,0.14265395141555298,0.13314157929763942,0.12097184256078419,0.1036188816113605,0.05418841824417948,,,,,,,,,0.05418841824417948
149760.0,0.17261555885509697,0.17217503747480956,0.17089225845556197,0.16872949779353297,0.16566675153158247,0.16163593395381554,0.15655056487606012,0.15029246837517532,0.14261724506445744,0.1331088890521763,0.12094403857468997,0.10359753790698722,0.05418444169360048,,,,,,,,,0.05418444169360048
149820.0,0.1725651246984654,0.1721248171796826,0.17084265895763914,0.16868093830612532,0.16561965072662865,0.1615907271303583,0.15650770529579658,0.150252432930197,0.1425805734143655,0.13307622918009154,0.12091625982193628,0.10357621288794897,0.054180470997005105,,,,,,,,,0.054180470997005105
149880.0,0.17251474063126052,0.17207464672743766,0.1707931085880433,0.16863242675372514,0.165572596190887,0.16154556442749807,0.15646488719639745,0.150212435824594,0.14254393641426424,0.13304359963735019,0.12088850626664153,0.10355490652852105,0.05417650614289431,,,,,,,,,0.05417650614289431
149940.0,0.17246440657694437,0.17202452604195434,0.17074360727186214,0.16858396306343365,0.16552558785425942,0.16150044577873154,0.15642211051574673,0.1501724770014309,0.14250733401324064,0.1330110003800018,0.12086077787299174,0.10353361880302672,0.05417254711979698,,,,,,,,,0.05417254711979698
150000.0,0.172414122459134,0.1719744550472664,0.17069415493433526,0.16853554716249913,0.16547862564678856,0.16145537111768762,0.15637937519185235,0.15013255640388465,0.14247076616048124,0.1329784313641814,0.12083307460524174,0.10351234968583717,0.054168593916269915,,,,,,,,,0.054168593916269915
150060.0,0.17236388820160048,0.1719244336675607,0.17064475150085281,0.1684871789783159,0.16543170949865701,0.16141034037812835,0.15633668116284524,0.1500926739752446,0.1424342328052727,0.13294589254610886,0.12080539642771419,0.10349109915137095,0.054164646520897794,,,,,,,,,0.054164646520897794
150120.0,0.17231370372826987,0.17187446182717764,0.17059539689695535,0.16843885843842477,0.16538483934018808,0.16136535349394798,0.15629402836697925,0.15005282965891206,0.1423977338970001,0.13291338388208856,0.12077774330479991,0.10346986717409429,0.05416070492229291,,,,,,,,,0.05416070492229291
150180.0,0.1722635689632212,0.17182453945061013,0.17054609104833365,0.16839058547051264,0.16533801510184412,0.16132041039917294,0.1562514167426311,0.1500130233983999,0.14236126938514773,0.13288090532850935,0.12075011520095735,0.1034486537285208,0.0541567691090954,,,,,,,,,0.0541567691090954
150240.0,0.172213483830687,0.17177466646250325,0.17049683388082817,0.16834236000241123,0.16529123671422788,0.16127551102796114,0.15620884622829936,0.1499732551373323,0.14232483921929873,0.13284845684184485,0.12072251208071258,0.10342745878921125,0.054152839069972904,,,,,,,,,0.054152839069972904
150300.0,0.1721634482550525,0.17172484278765468,0.170447625320429,0.16829418196209783,0.1652445041080802,0.16123065531460193,0.1561663167626055,0.1499335248194444,0.14228844334913474,0.13281603837865188,0.12069493390865922,0.10340628233077381,0.05414891479362055,,,,,,,,,0.05414891479362055
150360.0,0.17211346216085582,0.17167506835101318,0.17039846529327515,0.16824605127769376,0.16519781721428095,0.16118584319351548,0.15612382828429167,0.14989383238858228,0.14225208172443526,0.1327836498955718,0.12066738064945803,0.10338512432786366,0.054144996268760896,,,,,,,,,0.054144996268760896
150420.0,0.17206352547278675,0.17162534307767907,0.1703493537256542,0.16819796787746513,0.16515117596384848,0.161141074599253,0.15608138073222216,0.1498541777887029,0.14221575429507818,0.1327512913493294,0.12063985226783698,0.10336398475518298,0.054141083484143857,,,,,,,,,0.054141083484143857
150480.0,0.17201363811568696,0.1715756668929031,0.17030029054400173,0.16814993168982204,0.16510458028793906,0.16109634946649593,0.15603897404538214,0.14981456096387283,0.14217946101103932,0.13271896269673292,0.120612348728591,0.10334286358748054,0.05413717642854661,,,,,,,,,0.05413717642854661
150540.0,0.1719638000145497,0.17152603972208683,0.17025127567490184,0.16810194264331807,0.1650580301178467,0.16105166773005575,0.15599660816287741,0.14977498185826935,0.14214320182239157,0.13268666389467396,0.1205848699965818,0.10332176079955223,0.054133275090773585,,,,,,,,,0.054133275090773585
150600.0,0.1719140110945187,0.17147646149078205,0.17020230904508551,0.16805400066665016,0.16501152538500255,0.16100702932487365,0.1559542830239351,0.1497354404161788,0.14210697667930527,0.13265439490012718,0.12055741603673792,0.10330067636624041,0.05412937945965627,,,,,,,,,0.05412937945965627
150660.0,0.17186427128088927,0.17142693212469004,0.1701533905814315,0.16800610568865773,0.16496506602097474,0.16096243418602066,0.15591199856790175,0.14969593658199767,0.14207078553204794,0.13262215567014982,0.12052998681405412,0.10327961026243383,0.0541254895240532,,,,,,,,,0.0541254895240532
150720.0,0.17181458049910664,0.17137745154966144,0.17010452021096487,0.16795825763832375,0.16491865195746847,0.16091788224869624,0.155869754734244,0.14965647030023124,0.142034628330984,0.1325899461618822,0.12050258229359176,0.10325856246306804,0.05412160527284985,,,,,,,,,0.05412160527284985
150780.0,0.1717649386747647,0.17132801969169606,0.1700556978608575,0.16791045644477237,0.16487228312632474,0.16087337344822925,0.1558275514625484,0.14961704151549376,0.14199850502657438,0.1325577663325466,0.12047520244047821,0.10323753294312449,0.054117726694958665,,,,,,,,,0.054117726694958665
150840.0,0.17171534573360875,0.17127863647694205,0.17000692345842716,0.1678627020372701,0.16482595945952105,0.16082890772007666,0.1557853886925209,0.1495776501725084,0.1419624155693764,0.13252561613944808,0.12044784721990699,0.10321652167763129,0.054113853779318696,,,,,,,,,0.054113853779318696
150900.0,0.17166580160153155,0.1712293018316962,0.16995819693113745,0.16781499434522498,0.16477968088916992,0.16078448499982378,0.15574326636398642,0.1495382962161065,0.141926359910043,0.1324934955399736,0.12042051659713751,0.10319552864166212,0.05410998651489601,,,,,,,,,0.05410998651489601
150960.0,0.17161630620457613,0.17118001568240274,0.1699095182065972,0.16776733329818583,0.16473344734751966,0.1607401052231836,0.1557011844168886,0.1494989795912278,0.14189033799932357,0.13246140449159188,0.12039321053749476,0.10317455381033715,0.05410612489068305,,,,,,,,,0.05410612489068305
151020.0,0.1715668594689326,0.17113077795565418,0.16986088721256015,0.16771971882584275,0.16468725876695361,0.16069576832599722,0.15565914279128978,0.14945970024291963,0.14185434978806333,0.13242934295185363,0.12036592900636948,0.10315359715882205,0.05410226889569893,,,,,,,,,0.05410226889569893
151080.0,0.17151746132094,0.17108158857818948,0.169812303876925,0.16767215085802578,0.16464111507998952,0.160651474244232,0.1556171414273702,0.1494204581163371,0.1418183952272024,0.13239731087839063,0.1203386719692176,0.10313265866232854,0.05409841851898933,,,,,,,,,0.05409841851898933
151140.0,0.1714681116870846,0.17103244747689447,0.16976376812773483,0.16762462932470573,0.16459501621927936,0.16060722291398297,0.15557518026542808,0.14938125315674283,0.14178247426777674,0.13236530822891635,0.12031143939156057,0.10311173829611382,0.05409457374962632,,,,,,,,,0.05409457374962632
151200.0,0.17141881049400004,0.17098335457880176,0.16971527989317609,0.16757715415599242,0.16454896211760933,0.16056301427147146,0.15553325924587977,0.14934208530950643,0.1417465868609167,0.1323333349612251,0.12028423123898468,0.10309083603548089,0.05409073457670825,,,,,,,,,0.05409073457670825
151260.0,0.17136955766846687,0.1709343098110897,0.1696668391015791,0.16752972528213578,0.16450295270789925,0.16051884825304544,0.1554913783092582,0.14930295452010447,0.14171073295784778,0.13230139103319213,0.12025704747714142,0.10306995185577794,0.05408690098935983,,,,,,,,,0.05408690098935983
151320.0,0.17132035313741278,0.17088531310108254,0.16961844568141765,0.1674823426335244,0.16445698792320243,0.1604747247951786,0.1554495373962141,0.14926386073411974,0.14167491250988973,0.13226947640277334,0.12022988807174688,0.10304908573239878,0.05408307297673183,,,,,,,,,0.05408307297673183
151380.0,0.17127119682791075,0.17083636437625008,0.16957009956130822,0.1674350061406858,0.1644110676967046,0.16043064383446978,0.15540773644751427,0.14922480389724188,0.1416391254684566,0.13223759102800567,0.12020275298858203,0.10302823764078242,0.05407925052800139,,,,,,,,,0.05407925052800139
151440.0,0.17122208866718028,0.1707874635642068,0.16952180067000966,0.16738771573428604,0.1643651919617248,0.16038660530764426,0.15536597540404287,0.1491857839552664,0.14160337178505678,0.13220573486700565,0.12017564219349192,0.10300740755641283,0.054075433632371474,,,,,,,,,0.054075433632371474
151500.0,0.17117302858258587,0.17073861059271153,0.16947354893642308,0.16734047134512856,0.1643193606517144,0.1603426091515517,0.15532425420679932,0.14914680085409443,0.14156765141129238,0.1321739078779706,0.1201485556523864,0.10298659545481925,0.05407162227907103,,,,,,,,,0.05407162227907103
151560.0,0.1711240165016381,0.17068980538966844,0.16942534428959158,0.1672932729041554,0.16427357370025647,0.1602986553031667,0.15528257279689975,0.149107854539733,0.14153196429885906,0.13214211001917728,0.1201214933312393,0.1029658013115759,0.05406781645735506,,,,,,,,,0.05406781645735506
151620.0,0.1710750523519912,0.17064104788312448,0.16937718665869964,0.1672461203424455,0.16422783104106595,0.16025474369958817,0.15524093111557546,0.14906894495829415,0.14149631039954583,0.13211034124898222,0.12009445519608848,0.10294502510230155,0.054064016156504226,,,,,,,,,0.054064016156504226
151680.0,0.17102613606144432,0.17059233800127105,0.1693290759730727,0.167199013591215,0.16418213260798908,0.16021087427803948,0.15519932910417328,0.1490300720559955,0.14146068966523526,0.13207860152582196,0.12006744121303582,0.10292426680265984,0.054060221365825056,,,,,,,,,0.054060221365825056
151740.0,0.17097726755794068,0.17054367567244205,0.1692810121621771,0.16715195258181653,0.16413647833500355,0.16016704697586753,0.15515776670415496,0.14899123577915882,0.14142510204790237,0.1320468908082125,0.12004045134824676,0.10290352638835917,0.0540564320746497,,,,,,,,,0.0540564320746497
151800.0,0.1709284467695674,0.17049506082511498,0.16923299515561963,0.16710493724573947,0.16409086815621726,0.16012326173054295,0.15511624385709724,0.14895243607421066,0.14138954749961513,0.13201520905474845,0.1200134855679504,0.10288280383515251,0.05405264827233591,,,,,,,,,0.05405264827233591
151860.0,0.1708796736245545,0.17044649338790918,0.1691850248831473,0.16705796751460872,0.16404530200586853,0.1600795184796597,0.1550747605046918,0.1489136728876821,0.14135402597253421,0.13198355622410388,0.11998654383843926,0.102862099118837,0.05404886994826698,,,,,,,,,0.05404886994826698
151920.0,0.17083094805127558,0.17039797328958664,0.16913710127464687,0.1670110433201856,0.1639997798183264,0.16003581716093437,0.15503331658874367,0.14887494616620822,0.14131853741891232,0.1319519322750312,0.11995962612606954,0.10284141221525436,0.054045097091851645,,,,,,,,,0.054045097091851645
151980.0,0.170782269978246,0.17034950045905092,0.1690892242601438,0.16696416459436608,0.16395430152808954,0.15999215771220657,0.1549919120511728,0.14883625585652763,0.1412830817910941,0.13192033716636195,0.11993273239725993,0.10282074310029019,0.05404132969252409,,,,,,,,,0.05404132969252409
