time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg
777.0,2.549999999982629,2.5499999999452037,2.549999999689344,2.5499999980701404,2.5499999882339948,2.549999931795786,2.5499996296259493,2.5499981324101952,2.5499913087538992,2.5499628437744266,2.549854612751524,2.549480878446972,2.5483125066063383,2.5450142365212582,2.536621792231128,2.5173876728322346,2.4776516629767684,2.403446132060919,2.2775159906721756,2.081609475918482,1.7999634393598056
778.0,2.5499999999821616,2.549999999943834,2.5499999996822242,2.5499999980297163,2.5499999880099553,2.5499999306227674,2.549999623914217,2.549998106797135,2.549991203738167,2.549962452416904,2.5498532940391105,2.549476879973416,2.5483016462483272,2.544987923915269,2.5365651442706865,2.517279662948835,2.477469773571611,2.403176264438017,2.27716429054161,2.081209112118321,1.7995705373117123
779.0,2.5499999999816816,2.5499999999424334,2.5499999996749563,2.5499999979885315,2.5499999877821287,2.5499999294321016,2.549999618126783,2.549998080888648,2.5499910976836353,2.549962057798082,2.549851966272498,2.5494728595168628,2.5482907398658687,2.544961529859041,2.5365083784325977,2.5171715230270504,2.4772877980880432,2.402906425178352,2.276812775894441,2.0808090647076285,1.7991779818262246
780.0,2.549999999981191,2.549999999941001,2.5499999996675378,2.549999997946573,2.5499999875504606,2.549999928223563,2.5499996122628215,2.5499980546820273,2.5499909905825344,2.549961659898817,2.5498506294123544,2.549468817013478,2.548279787387621,2.5449350543301827,2.536451494829526,2.517063253363243,2.4771057369209077,2.4026366145375513,2.2764614466014206,2.0804093331413442,1.7987857722132774
781.0,2.549999999980688,2.5499999999395353,2.549999999659965,2.5499999979038286,2.5499999873148944,2.5499999269969256,2.5499996063214967,2.549998028174547,2.5499908824270596,2.54996125869991,2.549849283419312,2.549464752399495,2.5482687887425293,2.544908497306788,2.536394493574473,2.5169548542534033,2.476923590463776,2.402366832769841,2.276110302533074,2.080009916881119,1.7983940118804231
782.0,2.549999999980173,2.549999999938037,2.5499999996522362,2.5499999978602848,2.549999987075373,2.5499999257519583,2.549999600301969,2.5499980013634653,2.5499907732093705,2.54996085418211,2.5498479282539623,2.5494606656112198,2.548257743859829,2.544881858767435,2.5363373747807736,2.516846325993144,2.476741359108955,2.402097080128054,2.2757593435597063,2.0796108154107156,1.798002599528824
783.0,2.549999999979643,2.549999999936504,2.549999999644348,2.5499999978159282,2.54999998683184,2.54999992448843,2.549999594203391,2.5499979742460215,2.5499906629215907,2.5499604463261116,2.5498465638768626,2.5494565565850253,2.548246652669045,2.544855138691184,2.536280138562094,2.5167376688777034,2.4765590432474927,2.4018273568636355,2.2754085695514155,2.0792120282195654,1.7976115344124575
784.0,2.549999999979102,2.5499999999349363,2.549999999636297,2.5499999977707466,2.5499999865842358,2.549999923206106,2.5499995880249076,2.549997946819439,2.5499905515558074,2.5499600351125555,2.549845190248531,2.5494524252573587,2.5482355150999894,2.5448283370575764,2.536222785032427,2.51662888320194,2.4763766432691776,2.401557663226652,2.275057980378099,2.0788135547974402,1.7972208157897238
785.0,2.5499999999785468,2.549999999933333,2.5499999996280804,2.549999997724725,2.5499999863325025,2.54999992190475,2.549999581765658,2.549997919080922,2.5499904391040724,2.5499596205220296,2.5498438073294523,2.5494482715647377,2.548224331082765,2.5448014538466324,2.53616531430609,2.516519969260333,2.476194159562546,2.4012879994657994,2.27470757590947,2.078415394634489,1.7968304429233408
786.0,2.549999999977978,2.5499999999316945,2.549999999619696,2.549999997677851,2.54999998607658,2.5499999205841233,2.5499995754247724,2.5499978910276573,2.5499903255584,2.5499592025350686,2.5498424150800725,2.549444095443752,2.5482131005477635,2.5447744890388493,2.5361077264977214,2.51641092734698,2.476011592514884,2.4010183658284063,2.274357356015065,2.078017547221269,1.7964404150802415
787.0,2.5499999999773952,2.5499999999300185,2.5499999996111393,2.5499999976301093,2.549999985816408,2.5499999192439837,2.549999569001376,2.5499978626568143,2.54999021091077,2.5499587811321542,2.5498410134608056,2.549439896831064,2.548201823425667,2.5447474426152,2.5360500217222772,2.516301757755598,2.4758289425122335,2.4007487625604456,2.2740073205642526,2.0776200120487807,1.7960507315314798
788.0,2.5499999999767993,2.5499999999283047,2.5499999996024085,2.5499999975814873,2.5499999855519264,2.549999917884088,2.549999562494585,2.549997833965544,2.549990095153126,2.549958356293715,2.5498396024320287,2.5494356756634122,2.5481904996474443,2.544720314557131,2.5359922000950292,2.5161924607795187,2.4756462099393928,2.4004791899065374,2.273657469426243,2.0772227886084953,1.795661391552136
789.0,2.5499999999761878,2.549999999926553,2.5499999995934997,2.5499999975319696,2.5499999852830726,2.549999916504189,2.5499995559035096,2.54999780495098,2.5499899782773747,2.5499579280001274,2.5498381819540854,2.5494314318776077,2.548179129144355,2.5446931048465613,2.5359342617315597,2.516083036711689,2.475463395179922,2.4002096481099606,2.273307802470095,2.0768258763923875,1.795272394421229
790.0,2.549999999975562,2.5499999999247613,2.54999999958441,2.5499999974815415,2.5499999850097836,2.549999915104039,2.5499995492272527,2.5499977756102377,2.549989860275387,2.549957496231715,2.549836751987286,2.549427165410537,2.548167711847949,2.54466581346588,2.5358762067477607,2.515973485844671,2.4752804986161467,2.3999401374126568,2.2729583195647236,2.076429274892961,1.7948837394216324
791.0,2.5499999999749208,2.54999999992293,2.549999999575136,2.5499999974301897,2.549999984731998,2.549999913683386,2.54999954246491,2.5499977459404146,2.5499897411389982,2.549957060968748,2.5498353124919073,2.549422876199163,2.5481562476900637,2.5446384403979456,2.535818035259831,2.5158638084706366,2.4750975206291628,2.399670658055238,2.2726090205789062,2.0760329836032767,1.7944954258399912
792.0,2.5499999999742644,2.5499999999210576,2.5499999995656744,2.5499999973778973,2.54999998444965,2.5499999122419763,2.549999535615569,2.5499977159385905,2.549989620860007,2.5499566221914467,2.549833863428193,2.5494185641805243,2.5481447366028256,2.544610985626083,2.5357597473842706,2.515754004881372,2.4749144615988374,2.399401210276994,2.2722599053812855,2.07563700201698,1.794107452966648
793.0,2.5499999999735925,2.549999999919144,2.5499999995560216,2.549999997324651,2.5499999841626755,2.549999910779554,2.5499995286783106,2.549997685601826,2.549989499430175,2.549956179879978,2.549832404756355,2.5494142292917363,2.5481331785186527,2.5445834491340813,2.5357013432378794,2.5156440753682716,2.4747313219038154,2.3991317943159,2.2719109738403787,2.075241329628323,1.7937198200955657
794.0,2.549999999972904,2.5499999999171874,2.549999999546175,2.549999997270435,2.5499999838710092,2.549999909295861,2.54999952165221,2.5499976549271643,2.5499893768412303,2.549955734014456,2.5498309364365728,2.549409871469994,2.548121573370249,2.544555830906196,2.5356428229377563,2.515534020222338,2.4745481019215223,2.3988624104086225,2.2715622258245802,2.074845965932192,1.793332526524256
795.0,2.549999999972199,2.549999999915188,2.5499999995361295,2.5499999972152327,2.549999983574585,2.5499999077906343,2.5499995145363314,2.5499976239116307,2.549989253084862,2.549955284574945,2.549829458428995,2.5494054906525685,2.5481099210906115,2.5445281309271417,2.5355841866012914,2.5154238397341837,2.474364802028168,2.3985930587905258,2.271213661202165,2.074450910424127,1.7929455715537144
796.0,2.549999999971477,2.5499999999131444,2.5499999995258826,2.5499999971590297,2.5499999832733353,2.5499999062636114,2.5499995073297343,2.5499975925522325,2.5499891281527245,2.5499548315414566,2.54982797069374,2.5494010867768093,2.5480982216130235,2.5445003491820937,2.535525434346167,2.515313534194026,2.474181422598748,2.3983237396956807,2.2708652798412947,2.0740561626003435,1.7925589544883507
797.0,2.549999999970739,2.549999999911056,2.549999999515431,2.5499999971018092,2.549999982967193,2.549999904714525,2.54999950003147,2.549997560845957,2.549989002036436,2.5499543748939506,2.549826473190895,2.549396659780149,2.5480864748710577,2.5444724856566876,2.5354665662903533,2.515203103891686,2.473997964007052,2.3980544533568704,2.270517081610018,2.073661721957757,1.7921726746359306
798.0,2.549999999969982,2.5499999999089207,2.54999999950477,2.549999997043556,2.549999982656089,2.549999903143107,2.5499994926405822,2.549997528789775,2.5499888747275783,2.5499539146123373,2.5498249658805174,2.5493922096000965,2.548074680798578,2.5444445403370137,2.535407582552105,2.515092549116592,2.4738144266256636,2.3977852000055964,2.2701690663762775,2.073267587994001,1.7917867313075098
799.0,2.5499999999692076,2.5499999999067393,2.5499999994938967,2.549999996984252,2.549999982339955,2.5499999015490853,2.5499994851561074,2.5499974963806387,2.5499887462176973,2.549953450676475,2.549823448722636,2.549387736174244,2.5480628393297344,2.5444165132096175,2.5353484832499604,2.514981870157774,2.4736308108259655,2.3975159798720878,2.269821234007909,2.072873760207445,1.791401123817382
800.0,2.549999999968415,2.54999999990451,2.5499999994828073,2.5499999969238827,2.549999982018719,2.549999899932185,2.5499994775770736,2.5499974636154805,2.549988616498302,2.549952983066171,2.549821921677249,2.5493832394402633,2.5480509503989683,2.5443884042614995,2.5352892685027357,2.5148710673038637,2.4734471169781433,2.397246793185305,2.269473584372645,2.0724802380972136,1.791015851483019
801.0,2.549999999967604,2.549999999902232,2.5499999994714972,2.54999999686243,2.5499999816923102,2.54999989829213,2.5499994699025024,2.5499974304912163,2.5499884855608657,2.5499525117611817,2.5498203847043284,2.54937871933591,2.5480390139410085,2.5443602134801098,2.535229938429525,2.5147601408430935,2.4732633454511883,2.396977640172949,2.2691261173381183,2.072087021163205,1.7906309136250202
802.0,2.549999999966772,2.549999999899904,2.5499999994599634,2.549999996799877,2.549999981360658,2.5499998966286404,2.5499994621314075,2.5499973970047414,2.5499883533968255,2.5499520367412134,2.5498188377638162,2.54937417579902,2.548027029890873,2.5443319408533505,2.5351704931496943,2.5146490910632964,2.473079496612902,2.396708521061467,2.2687788327718628,2.071694108906108,1.7902463095670587
803.0,2.549999999965922,2.5499999998975253,2.549999999448201,2.5499999967362057,2.54999998102369,2.5499998949414335,2.549999454262794,2.549997363152934,2.5499882199975823,2.5499515579859224,2.5498172808156285,2.549369608767515,2.54801499818387,2.54430358636957,2.535110932782881,2.5145379182519036,2.472895570829901,2.3964394360760592,2.2684317305413146,2.0713015008274147,1.789862038635833
804.0,2.5499999999650513,2.5499999998950953,2.5499999994362077,2.5499999966714,2.5499999806813314,2.549999893230225,2.549999446295661,2.549997328932653,2.5499880853545016,2.549951075474915,2.5498157138196538,2.549365018179399,2.5480029187555937,2.5442751500175644,2.5350512574489925,2.514426622695944,2.4727115684676164,2.396170385440686,2.2680848105138156,2.0709091964294393,1.7894781001610203
805.0,2.549999999964161,2.549999999892613,2.549999999423978,2.5499999966054414,2.5499999803335083,2.549999891494727,2.5499994382289977,2.5499972943407387,2.5499879494589104,2.5499505891877456,2.549814136735753,2.5493604039727606,2.5479907915419293,2.5442466317865757,2.534991467268198,2.5143152046820427,2.472527489890302,2.3959013693780737,2.267738072556613,2.0705171952153316,1.7890944934752295
806.0,2.5499999999632488,2.549999999890076,2.549999999411507,2.549999996538311,2.549999979980145,2.5499998897346488,2.549999430061788,2.5499972593740137,2.5499878123021027,2.5499500991039206,2.5498125495237627,2.5493557660857733,2.5479786164790488,2.5442180316662864,2.5349315623609314,2.5142036644964225,2.4723433354610362,2.3956323881097212,2.2673915165368626,2.070125496689089,1.7887112179139584
807.0,2.549999999962316,2.549999999887485,2.5499999993987927,2.5499999964699924,2.549999979621167,2.549999887949697,2.5499994217930055,2.5499972240292803,2.549987673875333,2.549949605202897,2.549810952143493,2.5493511044566954,2.5479663935034145,2.5441893496468224,2.5348715428478847,2.5140920024248983,2.4721591055417247,2.395363441855909,2.2670451423216273,2.069734100355573,1.7883282728155483
808.0,2.5499999999613614,2.5499999998848377,2.549999999385829,2.549999996400466,2.549999979256496,2.5499998861395765,2.5499994134216175,2.549997188303323,2.549987534169822,2.5499491074640814,2.5498093445547294,2.5493464190238737,2.5479541225517757,2.544160585718749,2.534811408850008,2.513980218752881,2.471974800493106,2.395094530835701,2.2666989497778807,2.069343005720519,1.7879456575211474
809.0,2.5499999999603844,2.549999999882134,2.549999999372613,2.549999996329713,2.549999978886055,2.549999884303987,2.549999404946583,2.5499971521929075,2.549987393176754,2.549948605866831,2.5498077267172317,2.5493417097257387,2.5479418035611694,2.5441317398730683,2.534751160488505,2.5138683137653732,2.4717904206747527,2.3948256552669553,2.2663529387725063,2.06895221229055,1.7875633713746684
810.0,2.5499999999593843,2.549999999879372,2.549999999359139,2.549999996257715,2.549999978509765,2.5499998824426284,2.5499993963668537,2.5499971156947794,2.549987250887276,2.5499481003904547,2.549806098590737,2.5493369765008094,2.5479294364689222,2.5441028121012215,2.5346907978848305,2.5137562877469692,2.471605966445078,2.3945568153663292,2.2660071091723,2.068561719573186,1.7871814137227504
811.0,2.549999999958362,2.54999999987655,2.549999999345403,2.5499999961844524,2.5499999781275466,2.549999880555196,2.549999387681372,2.549997078805667,2.5499871072925,2.549947591014212,2.5498044601349577,2.5493322192876935,2.5479170212126476,2.544073802395082,2.5346303211606886,2.513644140981855,2.471421438161337,2.3942880113492855,2.2656614608439694,2.0681715270768573,1.786799783914724
812.0,2.549999999957315,2.5499999998736684,2.5499999993314004,2.5499999961099054,2.5499999777393194,2.5499998786413816,2.5499993788890727,2.5499970415222784,2.5499869623834996,2.5499470777173143,2.5498028113095828,2.5493274380250863,2.547904557730247,2.544044710746958,2.5345697304380286,2.513531873753807,2.4712368361796306,2.3940192434300984,2.265315993654135,2.0677816343109128,1.7864184813025739
813.0,2.5499999999562437,2.549999999870726,2.5499999993171274,2.549999996034055,2.549999977345002,2.5499998767008756,2.5499993699888845,2.5499970038413036,2.549986816151316,2.5499465604789235,2.549801152074279,2.549322632651772,2.547892045959911,2.5440155371495887,2.534509025839044,2.51341948634619,2.47105216085491,2.393750511821861,2.264970707469331,2.067392040785631,1.786037505240905
814.0,2.5499999999551473,2.5499999998677203,2.5499999993025786,2.549999995956881,2.5499999769445125,2.549999874733365,2.549999360979725,2.549996965759412,2.5499866685869503,2.549946039278153,2.549799482388691,2.5493178031066233,2.547879485840115,2.5439862815961414,2.5344482074861676,2.5133069790419578,2.4708674125409806,2.3934818167364913,2.2646256021560056,2.0670027460122293,1.7856568550869114
815.0,2.549999999954027,2.5499999998646503,2.549999999287749,2.5499999958783635,2.5499999765377668,2.5499998727385336,2.5499993518605057,2.5499969272732566,2.5499865196813705,2.5499455140940697,2.5497978022124412,2.5493129493286055,2.5478668773096245,2.5439569440802146,2.5343872755020715,2.5131943521236515,2.4706825915905037,2.3932131583847362,2.2642806775805218,2.06661374950287,1.7852765302003413
816.0,2.54999999995288,2.549999999861516,2.549999999272634,2.5499999957984807,2.549999976124682,2.549999870716063,2.54999934263013,2.5499968883794684,2.549986369425506,2.5499449849056908,2.5497961115051306,2.549308071256772,2.5478542203074905,2.543927524595829,2.5343262300096616,2.5130816058733987,2.4704976983550013,2.3929445369761826,2.263935933609159,2.0662250507706723,1.7848965299434676
817.0,2.549999999951708,2.549999999858315,2.549999999257229,2.5499999957172133,2.5499999757051732,2.549999868665631,2.5499993332874924,2.5499968490746605,2.549986217810252,2.549944451691986,2.54979441022634,2.5493031688302685,2.547841514773053,2.5438980231374333,2.534265071132078,2.512968740572914,2.47031273318486,2.3926759527192587,2.26359137010811,2.0658366493297198,1.7845168536810576
818.0,2.5499999999505083,2.549999999855047,2.549999999241529,2.549999995634539,2.5499999752791536,2.549999866586913,2.5499993238314778,2.5499968093554277,2.5499860648264665,2.549943914431878,2.5497926983356285,2.549298241988332,2.5478287606459373,2.543868439699898,2.5342037989926904,2.5128557565034955,2.4701276964293335,2.3924074058212437,2.2632469869434857,2.0654485446950646,1.7841375007803453
819.0,2.5499999999492813,2.5499999998517096,2.5499999992255287,2.5499999955504364,2.5499999748465365,2.5499998644795805,2.5499993142609663,2.5499967692183434,2.549985910464972,2.5499433731042416,2.5497909757925368,2.549293290670291,2.5478159578660557,2.5438387742785147,2.534142413715096,2.5127426539460265,2.469942588436547,2.392138896488271,2.262902783981314,2.065060736382738,1.7837584706110001
820.0,2.5499999999480267,2.5499999998483025,2.549999999209223,2.5499999954648853,2.5499999744072346,2.5499998623433036,2.549999304574827,2.549996728659963,2.5499857547165536,2.5499428276879046,2.549789242556585,2.549288314815569,2.5478031063736086,2.5438090268689946,2.5340809154231163,2.512629433180975,2.469757409553501,2.3918704249253375,2.262558761087539,2.064673223909754,1.7833797625451038
821.0,2.5499999999467433,2.5499999998448235,2.5499999991926074,2.5499999953778634,2.5499999739611585,2.5499998601777483,2.5499992947719217,2.5499966876768227,2.5499855975719625,2.549942278161648,2.549787498587274,2.5492833143636804,2.54779020610908,2.543779197467468,2.5340193042407955,2.5125160944883906,2.469572160126073,2.391601991336306,2.2622149181280227,2.06428600679412,1.78300137595712
822.0,2.549999999945431,2.549999999841272,2.5499999991756757,2.5499999952893484,2.5499999735082186,2.549999857982578,2.549999284851104,2.5499966462654386,2.5499854390219117,2.5499417245042046,2.549785743844087,2.5492782892542336,2.5477772570132444,2.5437492860704793,2.5339575802923977,2.5124026381479045,2.4693868404990242,2.391333595923915,2.261871254968545,2.063899084554836,1.7826233102238722
823.0,2.54999999994409,2.549999999837646,2.5499999991584232,2.5499999951993173,2.549999973048325,2.5499998557574526,2.549999274811219,2.549996604422307,2.5499852790570796,2.5499411666942624,2.549783978286489,2.549273239426933,2.5477642590271588,2.54371929267499,2.5338957437024043,2.5122890644387303,2.469201451015999,2.391065238889782,2.261527771474805,2.0635124567119085,1.7822455647245157
824.0,2.549999999942717,2.549999999833945,2.5499999991408444,2.549999995107748,2.549999972581385,2.5499998535020283,2.5499992646511016,2.5499965621439067,2.5499851176681068,2.5499406047104607,2.549782201873926,2.5492681648215747,2.5477512120921677,2.5436892172783727,2.533833794595511,2.5121753736396624,2.469015992019533,2.3907969204344095,2.26118446751242,2.063126122786347,1.7818681388405164
825.0,2.549999999941313,2.5499999998301663,2.5499999991229334,2.5499999950146175,2.5499999721073063,2.5499998512159605,2.5499992543695815,2.5499965194266947,2.5499849548455997,2.549940038531395,2.5497804145658285,2.549263065378054,2.547738116149901,2.5436590598784115,2.5337717330966263,2.5120615660290744,2.4688304638510505,2.390528640757192,2.260841342946927,2.0627400823001754,1.781491031955625
826.0,2.5499999999398777,2.5499999998263094,2.549999999104685,2.549999994919902,2.5499999716259953,2.5499998488988984,2.549999243965478,2.5499964762671095,2.549984790580128,2.5499394681356122,2.5497786163216096,2.5492579410363594,2.5477249711422756,2.543628820473302,2.5337095593308683,2.51194764188492,2.4686448668508767,2.390260400056423,2.260498397643783,2.062354334776433,1.7811142434558551
827.0,2.5499999999384113,2.5499999998223726,2.5499999990860935,2.5499999948235783,2.549999971137357,2.549999846550491,2.5499992334376023,2.5499964326615707,2.5499846248622244,2.5499388935016154,2.549776807100666,2.5492527917365755,2.5477117770114903,2.5435984990616465,2.533647273423562,2.511833601484731,2.468459201358231,2.3899921985292973,2.2601556314683653,2.0619688797391804,1.7807377727294633
828.0,2.5499999999369116,2.549999999818355,2.549999999067153,2.5499999947256224,2.549999970641295,2.549999844170383,2.5499992227847565,2.549996388606477,2.5499844576823874,2.5499383146078602,2.5497749868623787,2.549247617418885,2.547698533700033,2.5435680956424527,2.533584875500238,2.5117194451056175,2.4682734677112395,2.3897240363719208,2.259813044285972,2.0615837167135025,1.7803616191669225
829.0,2.5499999999353786,2.5499999998142533,2.5499999990478583,2.54999999462601,2.549999970137714,2.549999841758215,2.549999212005734,2.5499963440982074,2.5499842890310784,2.5499377314327587,2.549773155566113,2.5492424180235673,2.547685241150674,2.543537610215134,2.5335223656866273,2.5116051730242672,2.4680876662469324,2.3894559137793117,2.2594706359618235,2.0611988452255128,1.7799857821609066
830.0,2.549999999933812,2.5499999998100673,2.549999999028203,2.5499999945247174,2.5499999696265157,2.549999839313625,2.549999201099321,2.549996299133122,2.5499841188987222,2.5499371439546756,2.5497713131712203,2.549237193491,2.5476718993064686,2.5435070427795075,2.5334597441086633,2.5114907855169446,2.4679017973012503,2.38918783094541,2.25912840636106,2.0608142648023566,1.7796102611062667
831.0,2.5499999999322096,2.549999999805796,2.5499999990081808,2.5499999944217184,2.5499999691076,2.549999836836249,2.5499991900642933,2.54999625370756,2.5499839472757095,2.549936552151932,2.549769459637036,2.5492319437616575,2.5476585081107586,2.5434763933357907,2.533397010892475,2.51137628285949,2.467715861209048,2.3889197880630832,2.2587863553487466,2.0604299749722133,1.7792350554000127
832.0,2.5499999999305722,2.5499999998014364,2.5499999989877864,2.5499999943169893,2.5499999685808685,2.5499998343257175,2.5499991788994194,2.5499962078178426,2.549983774152393,2.5499359560028023,2.5497675949228826,2.5492266687761145,2.5476450675071676,2.5434456618846006,2.533334166164387,2.5112616653273188,2.4675298583040948,2.3886517853241287,2.25844448278987,2.060045975264301,1.7788601644412927
833.0,2.549999999928899,2.549999999796988,2.549999998967013,2.5499999942105043,2.54999996804622,2.54999983178166,2.549999167603458,2.5499961614602693,2.5499835995190905,2.549935355485518,2.549765718988069,2.5492213684750444,2.547631577439604,2.5434148484269534,2.5332712100509167,2.5111469331954224,2.4673437889190817,2.3883838229192813,2.258102788549341,2.0596622652088783,1.778485587631376
834.0,2.549999999927188,2.5499999997924485,2.5499999989458546,2.549999994102237,2.5499999675035525,2.549999829203701,2.5499991561751605,2.5499961146311216,2.5499834233660845,2.5499347505782644,2.549763831791891,2.54921604279922,2.5476180378522613,2.5433839529642612,2.5332081426787716,2.5110320867383673,2.4671576533856223,2.388115901038221,2.2577612724919938,2.059278844337245,1.7781113243736337
835.0,2.54999999992544,2.5499999997878158,2.5499999989243047,2.549999993992162,2.549999966952763,2.5499998265914625,2.549999144613267,2.549996067326658,2.549983245683621,2.5499341412591843,2.549761933293631,2.549210691689515,2.547604448689615,2.543352975498331,2.5331449641748476,2.510917126230292,2.466971452034258,2.3878480198695735,2.2574199344825887,2.058895712181748,1.7777373740735203
836.0,2.549999999923653,2.5499999997830898,2.549999998902358,2.5499999938802524,2.5499999663937465,2.5499998239445634,2.5499991329165104,2.549996019543122,2.549983066461909,2.549933527506375,2.54976002345256,2.549205315086903,2.547590809896424,2.5433219160313625,2.5330816746662252,2.5108020519449092,2.4667851851944596,2.387580179600919,2.2570787743858105,2.05851286827578,1.7773637361385577
837.0,2.5499999999218264,2.549999999778267,2.549999998880006,2.549999993766483,2.5499999658263985,2.5499998212626185,2.5499991210836157,2.5499959712767315,2.549982885691124,2.5499329092978895,2.549758102227936,2.549199912932458,2.5475771214177323,2.543290774565949,2.5330182742801686,2.5106868641555047,2.466598853194633,2.3873123804187983,2.2567377920662715,2.0581303121537826,1.7769904099783174
838.0,2.5499999999199603,2.549999999773347,2.5499999988572433,2.5499999936508244,2.5499999652506125,2.549999818545241,2.5499991091132976,2.5499959225236886,2.5499827033614033,2.5499322866117393,2.5497561695790085,2.549194485167358,2.547563383198864,2.5432595511050704,2.5329547631441227,2.510571563134937,2.4664124563621197,2.387044622508715,2.2563969873885092,2.057748043351248,1.7766173950044024
839.0,2.549999999918053,2.5499999997683274,2.549999998834063,2.549999993533251,2.5499999646662808,2.5499998157920376,2.549999097004261,2.5499958732801726,2.5499825194628505,2.5499316594258885,2.549754225465013,2.5491890317328796,2.547549595185428,2.543228245652098,2.5328911413857123,2.510456149155635,2.466225995023202,2.386776906055146,2.2560563602169905,2.0573660614047196,1.776244690630434
840.0,2.5499999999161043,2.5499999997632066,2.549999998810459,2.549999993413735,2.5499999640732947,2.549999813002615,2.5499990847552043,2.5499958235423446,2.5499823339855316,2.5499310277182614,2.549752269845176,2.549183552570405,2.547535757323314,2.5431968582107873,2.5328274091327354,2.510340622489601,2.466039469503108,2.38650923124154,2.255715910416109,2.0569843658517946,1.7758722962720352
841.0,2.549999999914113,2.5499999997579827,2.5499999987864226,2.5499999932922472,2.5499999634715445,2.5499998101765744,2.5499990723648147,2.5499957733063447,2.549982146919478,2.549930391466738,2.5497503026787136,2.5491780476214174,2.547521869558695,2.5431653887852814,2.5327635665131676,2.5102249834084067,2.4658528801260102,2.3862415982503276,2.255375637850189,2.056602956226641,1.7755001216185375
842.0,2.5499999999120786,2.5499999997526537,2.5499999987619484,2.5499999931687602,2.5499999628609196,2.549999807313514,2.549999059831772,2.549995722568293,2.549981958254685,2.5499297506491545,2.5497483239248337,2.549172516827503,2.5475079318380245,2.543133837380105,2.532699613655153,2.5101092321831944,2.4656662272150336,2.3859740072629267,2.255035542383481,2.05622183204687,1.775128252833788
843.0,2.54999999991,2.5499999997472176,2.5499999987370296,2.549999993043245,2.5499999622413076,2.5499998044130283,2.549999047154745,2.54999567132429,2.5499817679811136,2.549929105243305,2.549746333542733,2.5491669601303544,2.5474939441080386,2.543102204000165,2.532635550687007,2.509993369084677,2.4654795110922576,2.3857064584597447,2.2546956238801594,2.0558409928275445,1.7747566893928606
844.0,2.5499999999078753,2.5499999997416727,2.549999998711657,2.549999992915673,2.5499999616125963,2.54999980147471,2.5499990343323953,2.5499956195704145,2.5499815760886864,2.5499284552269406,2.549744331491601,2.5491613774717647,2.547479906315755,2.5430704886507494,2.5325713777372116,2.5098773943831363,2.4652927320787166,2.385438952020185,2.2543558822043126,2.055460438085708,1.7743854307709346
845.0,2.549999999905705,2.549999999736017,2.5499999986858253,2.549999992786014,2.54999996097467,2.5499997984981455,2.5499990213633734,2.5499955673027257,2.549981382567292,2.549927800577771,2.549742317730618,2.549155768793635,2.54746581840847,2.543038691337524,2.5325070949344144,2.5097613083484243,2.465105890494409,2.3851714881226544,2.2540163172199383,2.0550801673403565,1.7740144764433579
846.0,2.549999999903488,2.549999999730249,2.5499999986595263,2.5499999926542385,2.5499999603274137,2.54999979548292,2.5499990082463233,2.5499955145172635,2.5499811874067833,2.549927141273463,2.5497402922189583,2.5491501340379696,2.547451680333764,2.543006812066531,2.5324427024074248,2.5096451112499594,2.464918986658295,2.3849040669445642,2.253676928790939,2.0547001801124027,1.7736438258857117
847.0,2.5499999999012237,2.5499999997243656,2.549999998632753,2.549999992520317,2.5499999596707115,2.549999792428615,2.5499989949798767,2.5499954612100457,2.5499809905969775,2.549926477291642,2.5497382549157868,2.549144473146878,2.5474374920394967,2.54297485084419,2.532378200285212,2.5095288033567313,2.4647320208883023,2.3846366886623382,2.253337716781117,2.0543204759246505,1.7732734785738649
848.0,2.549999999898911,2.5499999997183656,2.5499999986054966,2.549999992384219,2.5499999590044444,2.549999789334807,2.549998981562659,2.549995407377071,2.5499807921276565,2.54992580860989,2.549736205780262,2.549138786062577,2.5474232534738057,2.5429428076772913,2.532313588696906,2.5094123849372956,2.4645449935013293,2.384369353451416,2.252998681054169,2.053941054301762,1.7729034339840302
849.0,2.5499999998965475,2.5499999997122464,2.549999998577751,2.5499999922459127,2.5499999583284936,2.54999978620107,2.549998967993285,2.5499953530143173,2.549980591988566,2.54992513520575,2.549734144771538,2.5491330727273884,2.547408964585111,2.5429106825730012,2.5322488677717905,2.5092958562597767,2.46435790481325,2.3841020614862605,2.2526598214736855,2.053561914770232,1.7725336915928165
850.0,2.5499999998941343,2.5499999997060065,2.549999998549507,2.5499999921053673,2.549999957642739,2.549999783026975,2.5499989542703583,2.549995298117743,2.5499803901694165,2.549924457056722,2.54973207184876,2.5491273330837414,2.5473946253221103,2.5428784755388536,2.5321840376393046,2.509179217591865,2.4641707551389125,2.383834812940359,2.2523211379031474,2.053183056858359,1.7721642508772757
