time_s,z_m,max_abs_delta_T_K,max_abs_delta_C_kg_kg,radial_weighted_mean_delta_T_K,radial_weighted_mean_delta_C_kg_kg
1320.0,0.03714352111050014,0.0003849163812219558,0.0006860320754387139,-0.00031189257936337675,0.000147390881247739
1320.0,0.03818980112251305,0.00038388181303616875,0.0006860320754387139,-0.00031109718875465257,0.0001473908812477474
1320.0,0.03923607746275605,0.00038257746763292744,0.0006860320754387139,-0.00031009438568401377,0.0001473908812477474
1320.0,0.04028234946173375,0.00038093651880899415,0.0006860320754387139,-0.0003088327911264593,0.0001473908812477474
1320.0,0.04132861633570477,0.00037887651626533625,0.0006860320754387139,-0.00030724901303014884,0.0001473908812477474
1320.0,0.04237487716971418,0.00037629596670285537,0.0006860320754387139,-0.00030526501739101683,0.0001473908812477474
1320.0,0.04342113089694337,0.000373070222849492,0.0006860320754387139,-0.00030278496734192673,0.0001473908812477474
1320.0,0.0444673762737487,0.0003690465526915432,0.000686032075438936,-0.0002996914318352799,0.00014739088124782307
1320.0,0.045513611855182684,0.00036403824174158217,0.0006860320754387139,-0.0002958408506154203,0.0001473908812477817
1320.0,0.046559835965433324,0.00035781755627795064,0.0006860320754387139,-0.0002910581229133777,0.0001473908812477474
1320.0,0.04760604666142646,0.000350107369001762,0.0006860320754387139,-0.0002851301677195801,0.000147390881247739
1320.0,0.048652241694590856,0.0003405712184871845,0.0006860320754387139,-0.0002777982801203794,0.000147390881247739
1320.0,0.049698418470146756,0.0003288015419684598,0.0006860320754387139,-0.0002687490816002207,0.0001473908812477474
1320.0,0.050744573997060706,0.00031430578025037903,0.0006860320754387139,-0.00025760383461263976,0.0001473908812477474
1320.0,0.051790704828407724,0.0002964900144775129,0.0006860320754387139,-0.00024390585817994563,0.000147390881247739
1320.0,0.052836807004765764,0.00027463974561214854,0.0006860320754387139,-0.00022710574607052468,0.0001473908812477474
1320.0,0.05388287598694727,0.0002479029775486197,0.0006860320754387139,-0.00020654405023734997,0.000147390881247739
1320.0,0.05492890657290356,0.00021555900900693814,0.0006860320754387139,-0.00018143104831191465,0.000147390881247739
1320.0,0.055974892808294846,0.00017683540295365674,0.0006860320754387139,-0.00015082316809514866,0.0001473908812477474
1320.0,0.05702082789713402,0.00013094651438905203,0.0006860320754387139,-0.00011359558978845244,0.0001473908812477474
1320.0,0.0580667040925781,7.738513147614867e-05,0.0006860320754387139,-6.841049378765503e-05,0.0001473908812477474
1320.0,0.05911251256974148,1.7204441746798693e-05,0.0006860320754387139,-1.3680363020308168e-05,0.0001473908812477474
1320.0,0.06015824330378468,8.896560018456512e-05,0.0006860320754387139,5.247431380240389e-05,0.000147390881247739
1320.0,0.06120388493425225,0.00019274381401146456,0.0006860320754387139,0.00013227365487439126,0.000147390881247739
1320.0,0.062249424597174495,0.00031766760139362304,0.0006860320754387139,0.0002283340965938521,0.000147390881247739
1320.0,0.06329484773129956,0.00046773691684620644,0.0006860320754387139,0.0003437320539958494,0.000147390881247739
1320.0,0.06434013790451507,0.0006476439258449318,0.0006860320754387139,0.00048207645452572447,0.0001473908812477474
1320.0,0.06538527661709606,0.000862880062129534,0.0006860320754387139,0.0006475911323528423,0.0001473908812477474
1320.0,0.06643024305309167,0.0011198572405533014,0.0006860320754387139,0.0008452081281005464,0.0001473908812477474
1320.0,0.06747501381324514,0.0014260446677099026,0.0006860320754387139,0.001080673007082945,0.0001473908812477474
1320.0,0.06851956266272122,0.0017901227618040139,0.0006860320754387139,0.001360663365546571,0.000147390881247739
1320.0,0.06956386026088461,0.002222155739957543,0.0006860320754387139,0.0016929217307409179,0.0001473908812477474
1320.0,0.07060787382080315,0.002733784438987641,0.0006860320754387139,0.0020864040679294906,0.000147390881247739
1320.0,0.0716515667581494,0.003338440976278889,0.0006860320754387139,0.0025514451428331844,0.000147390881247739
1320.0,0.07269489830361563,0.004051586815990049,0.0006860320754387139,0.003099941957137073,0.0001473908812477474
1320.0,0.07373782316290495,0.004890975805551534,0.000686032075438936,0.003745556478458853,0.00014739088124782307
1320.0,0.07478029111431495,0.005876943572218352,0.000686032075438936,0.004503938756415112,0.00014739088124782307
1320.0,0.07582224651288785,0.007032724454518302,0.0006860320754387139,0.0053929713547899065,0.0001473908812477474
1320.0,0.07686362783398165,0.008384797130588595,0.0006860320754387139,0.0064330360278283235,0.0001473908812477474
1320.0,0.07790436719314517,0.009963259672417735,0.0006860320754387139,0.007647303242347567,0.000147390881247739
1320.0,0.07894438984094701,0.011802234443962334,0.0006860320754387139,0.009062044917631915,0.0001473908812477474
1320.0,0.07998361362457158,0.013940302792605053,0.0006860320754387139,0.010706970407753303,0.0001473908812477474
1320.0,0.08102194840032294,0.016420968925046964,0.0006860320754387139,0.012615585334187853,0.0001473908812477474
1320.0,0.08205929548549097,0.019293151944964393,0.0006860320754387139,0.014825572576758256,0.000147390881247739
1320.0,0.08309554716203224,0.022611704389476017,0.0006860320754387139,0.017379194259123855,0.0001473908812477474
1320.0,0.08413058610602109,0.02643795433584728,0.0006860320754387139,0.020323712618169888,0.0001473908812477474
1320.0,0.08516428481011179,0.030840267643952757,0.0006860320754387139,0.023711827288125525,0.0001473908812477474
1320.0,0.08619650506439627,0.03589462619970618,0.0006860320754387139,0.02760212602794185,0.000147390881247739
1320.0,0.08722709745954318,0.041685216740745545,0.0006860320754387139,0.032059544978651024,0.0001473908812477474
1320.0,0.08825590074562395,0.0483050227992976,0.0006860320754387139,0.03715583301154289,0.000147390881247739
1320.0,0.08928274153945595,0.05585641468138647,0.0006860320754387139,0.042970016624847146,0.0001473908812477474
1320.0,0.09030743429035756,0.06445173067754695,0.0006860320754387139,0.049588860587775424,0.0001473908812477474
1320.0,0.09132978029650739,0.07421382993618408,0.0006860320754387139,0.05710730977785725,0.0001473908812477474
1320.0,0.0923495681702389,0.08527662344454257,0.0006860320754387139,0.06562891776805815,0.00014739088124770175
1320.0,0.09336657378513252,0.09778556324249621,0.0006860320754384919,0.07526624754921674,0.00014739088124726986
1320.0,0.0943805595662751,0.11189806484753717,0.0006860320754378257,0.0861412258828011,0.00014739088124487716
1320.0,0.0953912756933589,0.12778388716287736,0.0006860320754338289,0.0983854708536072,0.0001473908812331109
1320.0,0.09639846026831739,0.14562542409584012,0.0006860320754147331,0.11214055831679826,0.00014739088117420233
1320.0,0.09740183955800345,0.1656179002024487,0.0006860320753132587,0.12755822233496722,0.00014739088087653774
1320.0,0.09840112856690197,0.18796946344502885,0.0006860320748041104,0.14480048535757864,0.00014739087944214
1320.0,0.09939603264570279,0.21290117650232787,0.0006860320723443003,0.16403972036627168,0.00014739087278727513
1320.0,0.10038624851439969,0.24064686957348158,0.0006860320609456405,0.1854586175181106,0.00014739084309266462
1320.0,0.10137146514031278,0.2714528289502596,0.0006860320102004547,0.20925003640016515,0.00014739071582367265
1320.0,0.10235136516852997,0.30557733374246254,0.000686031793533326,0.23561675430258336,0.0001473901924943104
1320.0,0.10332562634832987,0.3432899991157683,0.0006860309073317694,0.26477107887712087,0.00014738813039244533
1320.0,0.10429392395625564,0.3848709570289657,0.0006860274395215082,0.2969343493281493,0.0001473803534624133
1320.0,0.10525593175448669,0.43060975799141943,0.0006860144731681839,0.3323362357560997,0.00014735231503164138
1320.0,0.10621132333208266,0.48080401917951576,0.0006859682048754312,0.3712138552106003,0.00014725579011543117
1320.0,0.1071597731638037,0.5357577763080599,0.0006858108335037194,0.4138106701070136,0.00014693885452232475
1320.0,0.10810095779176977,0.5957795189816579,0.0006853012293119853,0.46037515162635323,0.00014594740318008828
1320.0,0.10903455688746658,0.6611799024491916,0.0006837318988686114,0.5111592017315875,0.0001429956035734899
1320.0,0.1099602474607406,0.7322686034392518,0.0006791409551547556,0.5664159207825953,0.00013463978096700367
1320.0,0.11087769214552082,0.8093500640935645,0.0006663956660326598,0.626396522486604,0.0001121712332566079
1320.0,0.11178649938229036,0.8927158099216967,0.0006328510600761561,0.6913445973677349,5.483160009757559e-05
1320.0,0.11268612433286049,0.9826284018386673,0.0005492421146080506,0.7614838610825596,-8.391098071564536e-05
1320.0,0.11357566155031681,1.0792877410860342,0.0007473188186057911,0.8369920877870092,-0.0004018213900115651
1320.0,0.11445345181243931,1.182762298711566,0.0015294374751149142,0.9179474390215177,-0.0010903529039397182
1320.0,0.11531648055089319,1.292867422071879,0.0031190699931142873,1.0042328192759125,-0.0024955646530400812
1320.0,0.11615971333464245,1.408992619775404,0.006152504563015526,1.0953990396240554,-0.00518549932083368
1320.0,0.11697592061638235,1.529953051182872,0.011548624621707138,1.1905450411539535,-0.009987063141563937
1320.0,0.11776318273753608,1.6550501005144156,0.020521558376319415,1.2891489305750758,-0.018004866761335697
1320.0,0.1185312860297518,1.785516223841455,0.03477730570969717,1.3922148991517669,-0.030803486131135403
1320.0,0.11929291462851194,1.9235778351096542,0.056791714219945444,1.5015501413789965,-0.05066849289175737
1320.0,0.12005385934471033,2.070699030474941,0.08980751029260992,1.6183820026959028,-0.08061639240211957
1320.0,0.12081480406090875,2.2275629444724814,0.13767178593109008,1.743338556048742,-0.124262062656163
1320.0,0.12157574877710715,2.394786019856042,0.20478348820481695,1.8770148301475285,-0.1857894702190903
1320.0,0.12233669349330556,2.5730514870777483,0.2959565661558643,2.0200822010908865,-0.2698591627447665
1320.0,0.12309763820950397,2.763118285314704,0.4162644696320257,2.1732994346186136,-0.3815263172865726
1320.0,0.12385858292570237,2.965828561080002,0.5710231780056874,2.3375228271851225,-0.5263563010783602
1320.0,0.12461952764190079,3.1821129268191157,0.7662256772147717,2.5137147402803093,-0.7111696689370925
1320.0,0.125,3.2975528571594737,0.8834544944858362,2.608332346760902,-0.8235196189345214
1380.0,0.0,0.0003777453917450657,0.0006365287719343193,-0.00029897646491729027,0.0001442804711485947
1380.0,0.0005231494912409765,0.0003777453787279228,0.0006365287719345414,-0.0002989764549010634,0.00014428047114880207
1380.0,0.0015694484714494639,0.0003777453007387521,0.0006365287719345414,-0.0002989763949573515,0.00014428047114880207
1380.0,0.0026157474465723883,0.00037774513833710444,0.0006365287719343193,-0.00029897627009387506,0.00014428047114876233
1380.0,0.0036620464155861904,0.00037774487793740263,0.0006365287719343193,-0.00029897606989807735,0.00014428047114876233
1380.0,0.004708345377475357,0.00037774449799599097,0.0006365287719343193,-0.0002989757778609694,0.00014428047114879315
1380.0,0.005754644331009957,0.0003777439675900496,0.0006365287719343193,-0.00029897537006044164,0.00014428047114879315
1380.0,0.00680094327457751,0.00037774324357542355,0.0006365287719343193,-0.00029897481349198593,0.00014428047114876233
1380.0,0.007847242206097388,0.0003777422681423559,0.0006365287719343193,-0.00029897406362547476,0.00014428047114879315
1380.0,0.008893541122936801,0.00037774096426801407,0.0006365287719343193,-0.0002989730613205629,0.00014428047114879315
1380.0,0.009939840021803058,0.00037773923060058223,0.0006365287719343193,-0.00029897172856246717,0.00014428047114879315
1380.0,0.010986138898604688,0.00037773693412646026,0.0006365287719343193,-0.00029896996315758093,0.00014428047114879315
1380.0,0.012032437748284802,0.0003777339014163772,0.0006365287719345414,-0.0002989676317659591,0.00014428047114880207
1380.0,0.013078736564625394,0.000377729906915647,0.0006365287719343193,-0.00029896456096477906,0.00014428047114876233
1380.0,0.014125035340008817,0.0003777246579943494,0.0006365287719345414,-0.0002989605258849786,0.00014428047114882782
1380.0,0.015171334065114943,0.0003777177764732187,0.0006365287719345414,-0.0002989552356899051,0.00014428047114882782
1380.0,0.01621763272858375,0.00037770877395360003,0.0006365287719345414,-0.000298948315096979,0.00014428047114877125
1380.0,0.017263931316600097,0.00037769702248624526,0.0006365287719343193,-0.00029893928101389436,0.00014428047114876233
1380.0,0.018310229812372354,0.0003776817144967026,0.0006365287719343193,-0.00029892751304728314,0.00014428047114879315
1380.0,0.019356528195540252,0.0003776618161168699,0.0006365287719343193,-0.0002989122160919132,0.00014428047114876233
1380.0,0.020402826441478825,0.00037763600494145066,0.0006365287719343193,-0.0002988923736022306,0.00014428047114876233
1380.0,0.021449124520446446,0.00037760259408514685,0.0006365287719343193,-0.00029886668878820313,0.00014428047114879315
1380.0,0.02249542239654262,0.00037755943617412413,0.0006365287719343193,-0.00029883351088596204,0.00014428047114879315
1380.0,0.023541720026574783,0.00037750380408851925,0.0006365287719343193,-0.00029879074329773516,0.00014428047114876233
1380.0,0.024588017358664248,0.00037743224174846546,0.0006365287719343193,-0.00029873572907446205,0.00014428047114879315
1380.0,0.025634314330521622,0.00037734037908876417,0.0006365287719343193,-0.00029866510866213435,0.00014428047114879315
1380.0,0.026680610867531526,0.00037722270258200297,0.0006365287719343193,-0.00029857464341208036,0.00014428047114879315
1380.0,0.027726906880536258,0.00037707227136252186,0.0006365287719343193,-0.00029845899734911376,0.00014428047114876233
1380.0,0.028773202263123444,0.0003768803669004228,0.0006365287719343193,-0.00029831146805871635,0.00014428047114876233
1380.0,0.029819496888343826,0.0003766360629811061,0.0006365287719343193,-0.00029812365534868327,0.00014428047114879315
1380.0,0.030865790605256217,0.00037632569490142487,0.0006365287719343193,-0.0002978850542981522,0.00014428047114879315
1380.0,0.03191208323471192,0.0003759322128189524,0.0006365287719343193,-0.0002975825571355268,0.00014428047114876233
1380.0,0.03295837456413289,0.000375434388956819,0.0006365287719343193,-0.0002971998443016035,0.00014428047114879315
1380.0,0.03400466434171516,0.00037480585251614684,0.0006365287719343193,-0.0002967166421963546,0.00014428047114876233
1380.0,0.03505095226985211,0.0003740139161436673,0.0006365287719343193,-0.0002961078209463752,0.00014428047114879315
1380.0,0.03609723799744126,0.00037301815177670505,0.0006365287719343193,-0.00029534229957710426,0.00014428047114879315
1380.0,0.03714352111050014,0.0003717686677191523,0.0006365287719343193,-0.0002943817215637618,0.00014428047114876233
1380.0,0.03818980112251305,0.00037020402965026733,0.0006365287719343193,-0.0002931788557966036,0.00014428047114879315
1380.0,0.03923607746275605,0.00036824875559204884,0.0006365287719343193,-0.00029167567126434226,0.00014428047114876233
1380.0,0.04028234946173375,0.0003658103082671005,0.0006365287719343193,-0.0002898010242604472,0.00014428047114876233
1380.0,0.04132861633570477,0.0003627754907711278,0.0006365287719343193,-0.0002874678870564245,0.00014428047114879315
1380.0,0.04237487716971418,0.00035900613744388465,0.0006365287719343193,-0.0002845700352471065,0.00014428047114876233
1380.0,0.04342113089694337,0.00035433397704309755,0.0006365287719343193,-0.0002809780974891163,0.00014428047114879315
1380.0,0.0444673762737487,0.00034855452179272106,0.0006365287719345414,-0.0002765348571113489,0.00014428047114879697
1380.0,0.045513611855182684,0.00034141981677748845,0.0006365287719345414,-0.0002710496770604836,0.00014428047114877125
1380.0,0.046559835965433324,0.00033262985778037546,0.0006365287719343193,-0.000264291901214446,0.00014428047114879315
1380.0,0.04760604666142646,0.00032182245996636993,0.0006365287719343193,-0.00025598306354037684,0.00014428047114879315
1380.0,0.048652241694590856,0.00030856132440248984,0.0006365287719343193,-0.00024578771229500257,0.00014428047114879315
1380.0,0.049698418470146756,0.0002923220198454146,0.0006365287719343193,-0.00023330263036794218,0.00014428047114879315
1380.0,0.050744573997060706,0.00027247555476606067,0.0006365287719343193,-0.00021804420268932892,0.00014428047114876233
1380.0,0.051790704828407724,0.00024826917569953366,0.0006365287719343193,-0.0001994336498861815,0.00014428047114879315
1380.0,0.052836807004765764,0.00021880397815721153,0.0006365287719343193,-0.00017677981077597442,0.00014428047114876233
1380.0,0.05388287598694727,0.00018300886898714452,0.0006365287719343193,-0.0001492591182597901,0.00014428047114876233
1380.0,0.05492890657290356,0.0001396103631918777,0.0006365287719343193,-0.00011589237072076655,0.00014428047114879315
1380.0,0.055974892808294846,8.739242355204624e-05,0.0006365287719343193,-7.5517855319985e-05,0.00014428047114879315
1380.0,0.05702082789713402,2.9303414919468196e-05,0.0006365287719343193,-2.6760330945662504e-05,0.00014428047114879315
1380.0,0.0580667040925781,5.274850497016814e-05,0.0006365287719343193,3.200467263518056e-05,0.00014428047114879315
1380.0,0.05911251256974148,0.0001446844177053208,0.0006365287719343193,0.00010269183702586488,0.00014428047114879315
1380.0,0.06015824330378468,0.000255053815408246,0.0006365287719343193,0.00018755297530662632,0.00014428047114879315
1380.0,0.06120388493425225,0.0003872929702879446,0.0006365287719343193,0.0002892306033151849,0.00014428047114879315
1380.0,0.062249424597174495,0.0005454254250594204,0.0006365287719343193,0.0004108189332290285,0.00014428047114876233
1380.0,0.06329484773129956,0.0007341519941519437,0.0006365287719343193,0.0005559331208551294,0.00014428047114876233
1380.0,0.06434013790451507,0.0009589526483750888,0.0006365287719343193,0.0007287876628887883,0.00014428047114876233
1380.0,0.06538527661709606,0.0012262015087571854,0.0006365287719343193,0.0009342848902397358,0.00014428047114879315
1380.0,0.06643024305309167,0.001543296232512148,0.0006365287719343193,0.00117811454716497,0.00014428047114879315
1380.0,0.06747501381324514,0.0019188031438943653,0.0006365287719343193,0.0014668655020241878,0.00014428047114879315
1380.0,0.06851956266272122,0.0023626195156793983,0.0006365287719343193,0.001808150676549864,0.00014428047114879315
1380.0,0.06956386026088461,0.002886154428665577,0.0006365287719343193,0.002210746299306246,0.00014428047114879315
1380.0,0.07060787382080315,0.003502529614024752,0.0006365287719343193,0.0026847465728953536,0.00014428047114876233
1380.0,0.0716515667581494,0.00422680171209322,0.0006365287719343193,0.0032417348696195587,0.00014428047114876233
1380.0,0.07269489830361563,0.005076207308604808,0.0006365287719345414,0.0038949725162526192,0.00014428047114877125
1380.0,0.07373782316290495,0.006070432098852052,0.0006365287719345414,0.004659606225751754,0.00014428047114882782
1380.0,0.07478029111431495,0.007231905321532395,0.0006365287719345414,0.005552895076024298,0.00014428047114879697
1380.0,0.07582224651288785,0.008586120366544492,0.0006365287719345414,0.006594457758847601,0.00014428047114880207
1380.0,0.07686362783398165,0.010161982474016895,0.0006365287719343193,0.007806540839916629,0.00014428047114876233
1380.0,0.07790436719314517,0.011992183981419657,0.0006365287719343193,0.009214308423854033,0.00014428047114879315
1380.0,0.07894438984094701,0.014113607282183693,0.0006365287719343193,0.010846153402466193,0.00014428047114876233
1380.0,0.07998361362457158,0.01656775521007603,0.0006365287719343193,0.012734030130829122,0.00014428047114876233
1380.0,0.08102194840032294,0.019401208032661543,0.0006365287719343193,0.01491380798382173,0.00014428047114879315
1380.0,0.08205929548549097,0.022666105902544587,0.0006365287719343193,0.01742564500512218,0.00014428047114876233
1380.0,0.08309554716203224,0.0264206550380095,0.0006365287719343193,0.020314380435043095,0.00014428047114879315
1380.0,0.08413058610602109,0.030729654633375958,0.0006365287719343193,0.02362994395751857,0.00014428047114876233
1380.0,0.08516428481011179,0.03566504112910707,0.0006365287719343193,0.027427779243709368,0.00014428047114876233
1380.0,0.08619650506439627,0.0413064458469421,0.0006365287719343193,0.031769278929239114,0.00014428047114879315
1380.0,0.08722709745954318,0.04774176072379532,0.0006365287719343193,0.0367222272192896,0.00014428047114876233
1380.0,0.08825590074562395,0.055067704728344324,0.0006365287719343193,0.042361244707857904,0.00014428047114876233
1380.0,0.08928274153945595,0.06339038629016613,0.0006365287719343193,0.04876823215959835,0.00014428047114876233
1380.0,0.09030743429035756,0.07282585505845418,0.0006365287719343193,0.05603280850790042,0.00014428047114876233
1380.0,0.09132978029650739,0.08350062224303656,0.0006365287719343193,0.064252727553855,0.00014428047114874024
1380.0,0.0923495681702389,0.0955521572783482,0.0006365287719343193,0.07353427983745041,0.00014428047114858303
1380.0,0.09336657378513252,0.10912933894223897,0.0006365287719340973,0.08399266342522632,0.00014428047114741394
1380.0,0.0943805595662751,0.12439283369781151,0.000636528771932543,0.09575230326820157,0.00014428047114130964
1380.0,0.0953912756933589,0.14151542660761152,0.0006365287719236612,0.10894713934347086,0.00014428047111236678
1380.0,0.09639846026831739,0.16068225353188836,0.0006365287718763657,0.12372084481804206,0.0001442804709674988
1380.0,0.09740183955800345,0.1820909245728899,0.0006365287716394441,0.14022696727032632,0.00014428047027063983
1380.0,0.09840112856690197,0.20595152888176926,0.0006365287704972467,0.15862898618698296,0.0001442804670508073
1380.0,0.09939603264570279,0.23248652002939707,0.0006365287652134732,0.17910028703080003,0.00014428045271967947
1380.0,0.10038624851439969,0.26193044060210013,0.0006365287416965071,0.2018240210524671,0.00014428039134706144
1380.0,0.10137146514031278,0.29452946005255853,0.0006365286411480486,0.22699283199575448,0.00014428013879712957
1380.0,0.10235136516852997,0.33054074377764664,0.0006365282286375784,0.25480846512463207,0.000144279141276188
1380.0,0.10332562634832987,0.3702316211854395,0.0006365266067276387,0.2854812357218185,0.00014427536385450373
1380.0,0.10429392395625564,0.4138786063160751,0.0006365205026006571,0.319229401283993,0.0001442616654187613
1380.0,0.10525593175448669,0.4617661821872616,0.0006364985387810052,0.35627837259233863,0.00014421414732056502
1380.0,0.10621132333208266,0.5141854249167181,0.0006364230695992124,0.39685982733942715,0.00014405664736954823
1380.0,0.1071597731638037,0.5714324862910303,0.000636175719531451,0.44121074704649876,0.00014355836995028027
1380.0,0.10810095779176977,0.6338069885416076,0.0006354032960900202,0.4895724260533543,0.00014205527243342842
1380.0,0.10903455688746658,0.7016103985389464,0.0006331074459173802,0.5421895123563745,0.00013773600872827736
1380.0,0.1099602474607406,0.7751438885121615,0.0006266189302066572,0.599308703883467,0.00012592333644597824
1380.0,0.11087769214552082,0.8547054404714913,0.0006091986787255532,0.6611769113787114,9.520209439777664e-05
1380.0,0.11178649938229036,0.9405837525121683,0.0005648094189008024,0.7280369781212539,1.9285938413349126e-05
1380.0,0.11268612433286049,1.0330437220396789,0.0004615091759405665,0.8001168418635856,-0.0001588124475402167
1380.0,0.11357566155031681,1.13229370527813,0.0009154740142340856,0.877604379061627,-0.0005550263950696077
1380.0,0.11445345181243931,1.238416253142077,0.0018671698820411642,0.9605933678885151,-0.0013894416932127213
1380.0,0.11531648055089319,1.3512434041319352,0.003753159670777606,1.0489852128468489,-0.0030481010604808643
1380.0,0.11615971333464245,1.4701776031747045,0.007264360090815103,1.142346365192587,-0.0061463545482715164
1380.0,0.11697592061638235,1.5940344617339406,0.01336912971834714,1.2397803532735825,-0.011554068181489317
1380.0,0.11776318273753608,1.7221209162049718,0.023313045239980124,1.340771310288583,-0.020403842850599603
1380.0,0.1185312860297518,1.8557073465178178,0.038823956288381645,1.4463529147617027,-0.03427872071649632
1380.0,0.11929291462851194,1.9970626520808992,0.06238785887955656,1.5583635336527561,-0.05546902469151957
1380.0,0.12005385934471033,2.1476464602941974,0.09721246626607094,1.678019937744254,-0.08695387542578323
1380.0,0.12081480406090875,2.3080765841835387,0.1470454142983506,1.8058836167167844,-0.1322504503760269
1380.0,0.12157574877710715,2.4788456080385686,0.21612474612955745,1.9424263014800056,-0.19538862261470408
1380.0,0.12233669349330556,2.6604421871378463,0.30905547370027486,2.0881268503157826,-0.2808316484971619
1380.0,0.12309763820950397,2.8533454364769,0.4306797125607309,2.2434677435988046,-0.3934200568769541
1380.0,0.12385858292570237,3.058019843911609,0.5860955241273937,2.408932254331297,-0.5385253947106585
1380.0,0.12461952764190079,3.2749112219208882,0.7811289409554769,2.585002794943831,-0.7228449407901785
1380.0,0.125,3.3896776826539963,0.8977729531016521,2.6785818410517486,-0.8344871702585982
1440.0,0.0,0.00036282727074876675,0.000594761533668553,-0.0002839758965600114,0.0001413837863138408
1440.0,0.0005231494912409765,0.00036282724477132433,0.000594761533668553,-0.00028397587660400174,0.00014138378631395383
1440.0,0.0015694484714494639,0.0003628270891340435,0.000594761533668553,-0.0002839757569710142,0.0001413837863139382
1440.0,0.0026157474465723883,0.000362826765808677,0.000594761533668553,-0.0002839755084565192,0.00014138378631390708
1440.0,0.0036620464155861904,0.0003628262501251811,0.000594761533668553,-0.00028397511202878886,0.00014138378631390708
1440.0,0.004708345377475357,0.0003628255026342231,0.000594761533668553,-0.0002839745374512099,0.00014138378631395383
1440.0,0.005754644331009957,0.0003628244670608183,0.000594761533668553,-0.00028397374133990594,0.00014138378631395383
1440.0,0.00680094327457751,0.00036282306581369994,0.000594761533668553,-0.00028397266418204125,0.00014138378631390708
1440.0,0.007847242206097388,0.00036282119549468916,0.000594761533668553,-0.00028397122639548227,0.00014138378631395383
1440.0,0.008893541122936801,0.00036281871962273726,0.000594761533668553,-0.000283969323179777,0.0001413837863139382
1440.0,0.009939840021803058,0.00036281546039163004,0.000594761533668553,-0.00028396681768554506,0.0001413837863139382
1440.0,0.010986138898604688,0.000362811186619183,0.000594761533668553,-0.0002839635323546075,0.00014138378631395383
1440.0,0.012032437748284802,0.00036280560004797735,0.000594761533668553,-0.0002839592377718196,0.00014138378631395383
1440.0,0.013078736564625394,0.0003627983165870319,0.000594761533668553,-0.00028395363867754725,0.00014138378631390708
1440.0,0.014125035340008817,0.0003627888428923143,0.000594761533668553,-0.0002839463559374016,0.00014138378631395383
1440.0,0.015171334065114943,0.00036277654760397127,0.000594761533668553,-0.0002839369041537456,0.00014138378631395383
1440.0,0.01621763272858375,0.0003627606241138892,0.000594761533668553,-0.00028392466330461616,0.00014138378631390708
1440.0,0.017263931316600097,0.00036274004457936826,0.000594761533668553,-0.00028390884309688585,0.00014138378631393836
1440.0,0.018310229812372354,0.0003627135015449312,0.000594761533668553,-0.0002838884385644675,0.00014138378631395383
1440.0,0.019356528195540252,0.00036267933614908543,0.000594761533668553,-0.0002838621745211585,0.00014138378631393836
1440.0,0.020402826441478825,0.0003626354482548777,0.000594761533668553,-0.0002838284363072923,0.00014138378631393836
1440.0,0.021449124520446446,0.00036257918401361167,0.000594761533668553,-0.0002837851838676868,0.0001413837863139382
1440.0,0.02249542239654262,0.0003625071973374361,0.000594761533668553,-0.0002837298450938175,0.00014138378631395383
1440.0,0.023541720026574783,0.00036241527914171456,0.000594761533668553,-0.00028365918398194997,0.00014138378631390708
1440.0,0.024588017358664248,0.00036229814452326536,0.000594761533668553,-0.0002835691380014849,0.00014138378631395383
1440.0,0.025634314330521622,0.0003621491730427806,0.000594761533668553,-0.00028345461770801775,0.00014138378631395383
1440.0,0.026680610867531526,0.0003619600887532215,0.000594761533668553,-0.00028330926067970344,0.0001413837863139382
1440.0,0.027726906880536258,0.0003617205670707335,0.000594761533668553,-0.0002831251300366531,0.00014138378631390708
1440.0,0.028773202263123444,0.0003614177558688425,0.000594761533668553,-0.0002828923457567677,0.00014138378631390708
1440.0,0.029819496888343826,0.0003610356907302048,0.000594761533668553,-0.00028259863494566533,0.0001413837863139382
1440.0,0.030865790605256217,0.00036055458258488216,0.000594761533668553,-0.0002822287846291473,0.00014138378631395383
1440.0,0.03191208323471192,0.0003599499535198447,0.000594761533668553,-0.0002817639771868624,0.00014138378631393836
1440.0,0.03295837456413289,0.0003591915899505693,0.000594761533668553,-0.0002811809854794431,0.0001413837863139382
1440.0,0.03400466434171516,0.00035824227722969226,0.000594761533668553,-0.0002804512000826531,0.00014138378631393836
1440.0,0.03505095226985211,0.0003570562736854299,0.000594761533668553,-0.0002795394564976887,0.0001413837863139382
1440.0,0.03609723799744126,0.0003555774764549824,0.000594761533668553,-0.0002784026241636479,0.00014138378631395383
1440.0,0.03714352111050014,0.00035373721811993164,0.000594761533668553,-0.00027698791350192875,0.00014138378631393836
1440.0,0.03818980112251305,0.00035145163076322206,0.000594761533668553,-0.00027523084867761517,0.00014138378631395383
1440.0,0.03923607746275605,0.00034861849587741744,0.000594761533668553,-0.0002730528461023065,0.00014138378631393836
1440.0,0.04028234946173375,0.0003451134913916576,0.000594761533668553,-0.00027035832894206624,0.00014138378631393836
1440.0,0.04132861633570477,0.0003407857294632777,0.000594761533668553,-0.0002670312963254297,0.0001413837863139382
1440.0,0.04237487716971418,0.0003354524638439216,0.000594761533668553,-0.0002629312541724454,0.00014138378631393836
1440.0,0.04342113089694337,0.0003288928267011215,0.000594761533668553,-0.000257888400090073,0.00014138378631395383
1440.0,0.0444673762737487,0.00032084043584745814,0.000594761533668553,-0.00025169793884395944,0.00014138378631393836
